Delf M,Delf F,Helf M,Helf F,Welf M,Welf F,Orc M,Orc F,Khj M,Khj F,Arg M,Arg F,Imp M,Imp F,Nrd M,Nrd F,Brt M,Brt F,Rdg M,Rdg F,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,GenRank,GenCell,GenClass,GenFaction,Dialogue
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_2084121107925614854,,,,,,,Topic,,,,Priest,Temple,Grandmaster Berel Sala is the chief Ordinator on Vvardenfell.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_25853125481192430631,,,,,,,Topic,,,,Priest,Temple,"Heed the Emperor's law and might, but dedicate your body and soul to the sacred soil of Morrowind, and to the Temple which schools, nourishes, and protects its people."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1871324701711131657,,,,,,,Topic,,,,Priest,Temple,"I am a priest of the Tribunal Temple, an intercessor between Almsivi and their worshippers. caretaker of the temple and shrines, and councilor and educator for the faithful and laymen. I can tell you about the Temple, the Daedra, the saints, and the ancestors. I can explain about pilgrimages, and why we hate necromancy. I can also tell you something about other cults."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_20273193472032116533,,,,,,,Topic,,,,Priest,Temple,"Ignorant foreigners confuse our communication and reliance upon our ancestor spirits with necromancy, but ancestor veneration is holy and pious, while necromancy is godless, perverse sorcery."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1307227694202496807,,,,,,,Topic,,,,Priest,Temple,"Imperial law supports and protects the Imperial cult, but the Nine Divines are neither gods nor worthy ancestors, and their worship is just foolish superstition."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_19862301721525411938,,,,,,,Topic,,,,Priest,Temple,"In addition to common blessings, most shrines provide special blessings of the saints that fortify attributes and abilities for long durations."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_2076358813142715966,,,,,,,Topic,,,,Priest,Temple,"In many lands the spirit of Fortune is worshipped under no name at all, save in its mortal incarnation, the Almighty Coin."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_11041107362415720764,,,,,,,Topic,,,,Priest,Temple,"In the past, the Ghostfence was completely effective, but now we hear reports of encounters with blighted monsters outside the fence."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_27541178001469532114,,,,,,,Topic,,,,Priest,Temple,"Justifiable but unnecessary or cruel killing is sinful, punishable by Temple courts, but not illegal under Imperial law. The justice of killing heretics is a source of bitter controversy among contemporary Temple authorities. Killing heretics is against Imperial law, but not dishonorable or scandalous."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_25193100393110328090,,,,,,,Topic,,,,Priest,Temple,"Killing is justifiable in war, self-defense, defense of property, affairs of honor, Great House affairs under the sanction of the state, and affairs of heresy. Other killings are foul murder, and punishable by compensation, punitive labor, or, in sanctioned House Wars affairs, by writ of assassination."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_585614133103627167,,,,,,,Topic,,,,Priest,Temple,"Like loving ancestors, the Tribunal guards and counsels us. Like stern parents, they punish our sins and errors. Like generous relatives, they share their bounty among the greatest and least, according to their needs."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_54431525625265152,,,,,,,Topic,,,,Priest,Temple,"Like loving ancestors, the Tribunal guards and counsels us. Like stern parents, they punish our sins and errors. Like generous relatives, they share their bounty among the greatest and least, according to their needs."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_14482273921433116415,,,,,,,Topic,,,,Priest,Temple,"Lord Sotha Sil the Magus is one of the three Immortal God-Kings of Morrowind, a Pillar of the Tribunal, and the patron of Artificers and Wizards. Sotha Sil was the mightiest wizard and most wise counselor of the First Council. Companion and teacher of Nerevar and Vivec, Sotha Sil is the Light of Knowledge and the Inspiration of Craft and Sorcery."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1351879991325531273,,,,,,,Topic,,,,Priest,Temple,"Lord Vivec is a lover of both words and deeds, and a master of weapons and poetry."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_31104199942658214509,,,,,,,Topic,,,,Priest,Temple,"Lord Vivec the Poet is one of the three Immortal God-Kings of Morrowind, a Pillar of the Tribunal, and the patron of Artists and Rogues."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_31499322432855930280,,,,,,,Topic,,,,Priest,Temple,"Many foreigners worship the Nine as gods. They have divine power, like the Daedra, but they are not worthy of worship. Some are better than others, but none are trustworthy."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_31375190581227610914,,,,,,,Topic,,,,Priest,Temple,"Most shrines provide common blessings like healing, cure common or cure blight disease, and cure poison."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_2120028514167484880,,,,,,,Topic,,,,Priest,Temple,"Necromancy is a loathsome abomination. Necromancers and vampires are foul and evil beyond reckoning, and must be destroyed."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1036137553043123563,,,,,,,Topic,,,,Priest,Temple,"Recently dead spirits know us well, and do not quickly forget their living kin; they are weak, but quick to guide and protect us."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_319517586185086057,,,,,,,Topic,,,,Priest,Temple,"Saint Aralor the Penitent is the patron of Tanners and Miners. This foul criminal repented his sins, and to prove his repentance, he completed a circuit of the great pilgrimages on his knees."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_5254305347758437,,,,,,,Topic,,,,Priest,Temple,"Saint Aralor the Penitent is the patron of Tanners and Miners. This foul criminal repented his sins, and to prove his repentance, he completed a circuit of the great pilgrimages on his knees."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_2643363133597951,,,,,,,Topic,,,,Priest,Temple,"Saint Delyn the Wise is the patron of Potters and Glassmakers. Saint Delyn was head of House Indoril, a skilled lawyer, and author of many tomes on Tribunal law and custom."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_199049541221874599,,,,,,,Topic,,,,Priest,Temple,"Saint Felms the Bold is the patron of Butchers and Fishmongers. This cruel warlord killed many Nord infidels who deserved killing. He couldn't read or write, but received inspiration directly from the voice of Blessed Almalexia in his head."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_747822854568311058,,,,,,,Topic,,,,Priest,Temple,"Saint Llothis the Pious is the patron of Tailors and Dyers. Companion of the Tribunals and greatest Alma Rula of the Tribunal Temple, he formulated the central rituals and principles of the New Temple Faith. Saint Llothis is the symbolic bridge between the gods and the faithful, and the model of the Temple priest."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1023119004242648222,,,,,,,Topic,,,,Priest,Temple,"Saint Meris the Peacemaker is the patron of Farmers and Laborers. As a girl, Saint Meris showed healing gifts, and trained as a Healer. She marched across battlefields with her followers dressed in white robes, healing warriors and wizards on both sides without discrimination. Great House troops adopted white robes as her standard, and disobeyed orders to fight."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1296471372023416106,,,,,,,Topic,,,,Priest,Temple,"Saint Nerevar and the Tribunal defeated the Dwemer in holy war, and banished them from the face of the world for their blasphemies."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_4012251302153929766,,,,,,,Topic,,,,Priest,Temple,"Saint Olms the Just is the patron of Chandlers and Clerks. Founder of the Ordinators, Saint Olms conceived and articulated the Inquisitorial principles of testing, ordeal, and forced repentance."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_24872116232330931726,,,,,,,Topic,,,,Priest,Temple,"Saint Rilms the Barefooted is the patron of Pilgrims and Beggars. This rich noble gave away her shoes, then dressed and appeared as a beggar to better acquaint herself with the poor."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_23516140371063315735,,,,,,,Topic,,,,Priest,Temple,"Saint Rilms the Barefooted is the patron of Pilgrims and Beggars. This rich noble gave away her shoes, then dressed and appeared as a beggar to better acquaint herself with the poor."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_249888346111066182,,,,,,,Topic,,,,Priest,Temple,"Saint Roris the Martyr is the patron of Furnishers and Caravaners. Captured by Argonians before the Arnesian War, Roris refused to renounce the Tribunal faith, and was tortured and martyred. Vengeance for the Saint Roris was a rallying cry of the Arnesian War."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_20176203091866926363,,,,,,,Topic,,,,Priest,Temple,"Saint Seryn the Merciful is the patron of Brewers, Bakers, and Distillers. This pure but less-than-handsome virgin could heal all diseases at the price of taking the disease upon herself. Tough as a guar, she lived to a ripe and sprightly old age."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_16196105651867132184,,,,,,,Topic,,,,Priest,Temple,"Saint Veloth taught the difference between the Good and Bad Daedra, and won the aid of the Good Daedra for his people while teaching how to deal with the Bad Daedra."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_42301719420619556,,,,,,,Topic,,,,Priest,Temple,Saint Veloth the Pilgrim is the patron of Outcasts and Spiritual Seekers. This prophet and mystic led the Dunmer out of the decadent home country of the Summerset Isles and into the promised land of Morrowind.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_219812927849319132,,,,,,,Topic,,,,Priest,Temple,Shrines are three-sided trioliths where prayer and offerings are made for healing and blessings.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1407211900439925458,,,,,,,Topic,,,,Priest,Temple,Sotha Sil was the mightiest wizard and most wise counselor of the First Council.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_17296290321741619961,,,,,,,Topic,,,,Priest,Temple,Sotha Sil was the mightiest wizard and most wise counselor of the First Council.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_932480133037325228,,,,,,,Topic,,,,Priest,Temple,Sotha Sil was the mightiest wizard and most wise counselor of the First Council.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1037511816156255902,,,,,,,Topic,,,,Priest,Temple,Sotha Sil was the mightiest wizard and most wise counselor of the First Council.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_808957252906718847,,,,,,,Topic,,,,Priest,Temple,Temple faithful and reverent guests may make offerings at shrines and receive in return a blessing.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_75591767880056817,,,,,,,Topic,,,,Priest,Temple,"The ancient Dwemer citadels on Red Mountain are no longer known by their Dwemer names, but now take the names of their Dagoth Lords: Endusal, Odrosal, Vemynal, Tureynulal, and Dagoth Ur."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_2664824441312567304,,,,,,,Topic,,,,Priest,Temple,"The Ashlanders have a primitive cult that worships the Daedra and tribal ancestors; this is the faith of our ancient forefathers, and not evil, but their worship is ignorant and unenlightened."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1496523593011613811,,,,,,,Topic,,,,Priest,Temple,"The Brown Party of Telvanni honors great traditions of arcane mastery of our race, and deserve our respect, but they are careless in observance of Temple teaching, and scornful of discipline, doctrine, and obedience."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_20943207603001718478,,,,,,,Topic,,,,Priest,Temple,"The Buoyant Armigers is an small military order of the Temple, exclusively dedicated to and answering to Lord Vivec."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_2994117576235708662,,,,,,,Topic,,,,Priest,Temple,"The Buoyant Armigers pattern themselves on Lord Vivec's heroic spirit of exploration and adventure, and they emulate his mastery of the varied arts of personal combat, chivalric courtesy, and subtle verse."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_162433985309822035,,,,,,,Topic,,,,Priest,Temple,The Buoyant Armigers serve the Temple as champions and knights-errant.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_75387871729862,,,,,,,Topic,,,,Priest,Temple,"The Daedra are our ancestors. Before the Tribunal, we worshipped the Daedra as gods, but they didn't deserve it, since they harmed us as often as they helped us. When they became gods, the Tribunal became our Protectors and High Ancestor Spirits. The good Daedra became loyal friends of the Tribunal, but the bad Daedra remained foul and treacherous."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_70883454216082828,,,,,,,Topic,,,,Priest,Temple,The Daedric cult worship the bad Daedra; these cults and their worshippers are evil.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_15209341271869681,,,,,,,Topic,,,,Priest,Temple,"The Devil Dagoth Ur is dead, and all his kin. And the Blight has gone, too, and the skies are blue over Red Mountain."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_32599161571864522456,,,,,,,Topic,,,,Priest,Temple,"The Dwemer were ancient enemies of the Dunmer, but they are long dead, destroyed in a holy war by Saint Nerevar and the Tribunal."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_11817181141395430906,,,,,,,Topic,,,,Priest,Temple,The four orders of Ordinators answer to the Alma Rula in Almalexia.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_12791140281371114270,,,,,,,Topic,,,,Priest,Temple,The Ghostfence is a magic wall running completely around Red Mountain. The barrier keeps blight storms and blight monsters from spreading across Vvardenfell.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_327109496593620391,,,,,,,Topic,,,,Priest,Temple,The Ghostfence was created and is sustained by the divine powers of Vivec and the Tribunal.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_7041223502181915738,,,,,,,Topic,,,,Priest,Temple,"The greater saints of the Temple, listed with their proper spheres, are: Blessed Almalexia the Warden -- Healers, Teachers, Lord Sotha Sil the Magus -- Artificers, Wizards, Lord Vivec the Poet -- Artists, Rogues, Saint Nerevar the Captain -- Warriors, Statesmen, and Saint Veloth the Pilgrim -- Outcasts, Seekers."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_23567238522633113754,,,,,,,Topic,,,,Priest,Temple,"The Imperial cult are the official religion of the Empire. Their worship is false and unworthy, but their worshippers are no more good or evil than any superstitious savage."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_995868782238031149,,,,,,,Topic,,,,Priest,Temple,The Imperial cult is the official Imperial religion. The cult worships the Nine Divines. Imperial cult priests serve Imperial shrines in settlements throughout Vvardenfell.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_15779233672751615446,,,,,,,Topic,,,,Priest,Temple,"The lesser saints of the Temple are: Saint Felms the Bold -- Butchers, Fishmongers, Saint Llothis the Pious --  Tailors, Dyers, Saint Meris the Peacemaker -- Farmers, Laborers, Saint Roris the Martyr -- Furnishers and Caravaners, Saint Aralor the Penitent -- Tanners and Miners, Saint Delyn the Wise -- Potters, Glassmakers, Saint Olms the Just -- Sailors, Chandlers, Clerks, Saint Rilms the Barefooted -- Pilgrims, Beggars, and Saint Seryn the Merciful -- Brewers, Bakers, Distillers."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1046326246392616428,,,,,,,Topic,,,,Priest,Temple,The light-hearted Buoyant Armigers are rivals of the more solemn Ordinators in service to the Temple.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_269661136721096816,,,,,,,Topic,,,,Priest,Temple,The Ministry of Truth is a celestial body suspended by Vivec's mighty power over the Great Temple of the High Fane in Vivec City.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_10832274312262214314,,,,,,,Topic,,,,Priest,Temple,The Ministry of Truth was hollowed out to provide a prison and re-education center operated by the Temple Ordinators for the correction of heretics.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_289858622379329822,,,,,,,Topic,,,,Priest,Temple,"The most pious members of the Temple make pilgrimages to various sites on Vvardenfell where gods, saints, and heroes have faced test and trials."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1458915886458523924,,,,,,,Topic,,,,Priest,Temple,"The official religion of the Empire, the Imperial cult, worships the Nine Divines. The Nine Divines are the Aedra Akatosh, Dibella, Arkay, Zenithar, Mara, Stendarr, Kynareth, and Julianos, and the divine god-hero Tiber Septim, founder and patron of the Empire. These are indeed powerful spirits, but they are untrustworthy, and unworthy of worship."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_36922235950653486,,,,,,,Topic,,,,Priest,Temple,"The oldest of our ancestor spirits we call the Daedra; though they are powerful and cunning, their hearts and minds have grown distant and strange, and the bad Daedra are dangerous."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_30257107281490218387,,,,,,,Topic,,,,Priest,Temple,"The only approach to the crater citadels is up Foyada Esannudan from Fort Moonmoth, through the Ghostfence at the fortress of Ghostgate, and down into the crater."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_268555581751113056,,,,,,,Topic,,,,Priest,Temple,The Order of Doctrine and Ordination are militant scholars.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_231915932440618607,,,,,,,Topic,,,,Priest,Temple,The Order of the Inquisition identifies and suppresses heresy among priests and laymen.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_2017126349176124267,,,,,,,Topic,,,,Priest,Temple,The Order of the Watch provides guards for temples and shrines.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_15434186301394018477,,,,,,,Topic,,,,Priest,Temple,The Order of War fights the enemies of the Temple; most War Ordinators are stationed near Red Mountain.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_58572745844315061,,,,,,,Topic,,,,Priest,Temple,The Ordinators are the holy guards and soldiers of the Temple.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_179027492269222424,,,,,,,Topic,,,,Priest,Temple,"The Rebel Daedra -- the Dark Daedra -- Molag Bal, Malacath, Sheogorath, Mehrunes Dagon -- in their arrogance and pride, refused to keep faith with the Tribunal. We call these Bad Daedra 'the Four Corners of the House of Troubles', and they continue to tempt the unwary into heresy and dark worship."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_32085205063169016477,,,,,,,Topic,,,,Priest,Temple,"The Red Party of Redoran preserves the ancient martial traditions of our ancestors, and deserves our thankful respect."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_120724176651722347,,,,,,,Topic,,,,Priest,Temple,"The spirits of our dead live on in our world. They can know and affect the future, and can speak with other spirits, and work great magic, so we honor and gift them, and show them love, and ask them to help us."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_16451183322963522262,,,,,,,Topic,,,,Priest,Temple,"The strongest of us live long after death, so that we may guide and protect our children and kinsmen; we speak of such strong spirits as Heroes and Wise Women in our songs, sung so we may not forget their wisdoms and gifts."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_220362445937789462,,,,,,,Topic,,,,Priest,Temple,"The Temple honors our greatest ancestors as saints, celebrating them as models of virtue and piety, and invoking their aid and protection."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_2980930061296411993,,,,,,,Topic,,,,Priest,Temple,"The Tribunal Temple is the native religion of civilized Morrowind. They worship three God-Kings, Almalexia, Sotha Sil, and Vivec, who are known together as the Tribunal. We usually just call it 'The Temple.'"
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_273886367548520869,,,,,,,Topic,,,,Priest,Temple,"The Yellow Party of Hlaalu honors and serves Fortune, Trade, and the Empire, and through such distractions they stray away from the narrow paths of duty, gravity, and piety."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_21295258373038332183,,,,,,,Topic,,,,Priest,Temple,"Their armies are great, and so is their lust for fortune."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_3192929296203189147,,,,,,,Topic,,,,Priest,Temple,"These people are our ancient enemies. Like all man races, they are of inferior blood, but otherwise are human in every respect. Are they capable of enlightenment? Do they have souls? Who can say?"
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_27245126462691831330,,,,,,,Topic,,,,Priest,Temple,"They call them 'Dwarves' in the West. In their folly and pride, the Dwemer conspired to create a god to serve them and to destroy the Dunmer. But now they are no more."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_824310261181212789,,,,,,,Topic,,,,Priest,Temple,Vivec was the most gallant knight and the most subtle rogue of the First Council.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_2860344242282313842,,,,,,,Topic,,,,Priest,Temple,Who can oppose the law and taxes of the Emperor? His hand lies heavy on our ancient land.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1861826719458211672,,,,,,,Topic,,,,Priest,Temple,"Worshippers of Fortune scorn the Temple Law of Fair Price and Fair Labor, and assert that Might makes Right in measuring price and labor."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_11177169652986631177,,,,,,,Topic,,,,Priest Service,Temple,A book called The Pilgrim's Path describes many of the Temple's pilgrimages and their shrines.
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_204983123440369429,,,,,,,Topic,,,,Priest Service,Temple,"Almalexia is Healing Mother, the source of compassion and sympathy, and protector of the poor and weak."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_22225296782340614786,,,,,,,Topic,,,,Priest Service,Temple,"Almalexia was the virtuous wife of Lord Nerevar, and later the Consort of Lord Vivec."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1198324908880911935,,,,,,,Topic,,,,Priest Service,Temple,"Almalexia, Vivec, and Sotha Sil are mortal guardians who walked the earth, defeated the Dunmer's greatest enemies, the Nords and the Dwarves, and achieved divine substance through superhuman discipline and virtue and through supernatural wisdom and insight."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_4489273772814826032,,,,,,,Topic,,,,Priest Service,Temple,"Almalexia, Vivec, and Sotha Sil are mortal guardians who walked the earth, defeated the Dunmer's greatest enemies, the Nords and the Dwarves, and achieved divine substance through superhuman discipline and virtue and through supernatural wisdom and insight."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1932144242338513624,,,,,,,Topic,,,,Priest Service,Temple,"Argonians are cunning, savage beasts incapable of enlightenment. They are blasphemous travesties of nature, with unspeakable foulness in their private and family urges. They are fit only for service, and only when guided by a stern hand can they avoid abomination."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_151622255431977356,,,,,,,Topic,,,,Priest Service,Temple,"At once brave and honorable, and cunning and devious, Lord Vivec is a rare combination of the virtues of flamboyant adventurer and prudent statesman."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_2813322822329418391,,,,,,,Topic,,,,Priest Service,Temple,"At pilgrimage sites the Temple maintains shrines commemorating sacred events. By retracing the holy feats of saints and heroes, and by contemplating their experiences, the faithful may advance on the path of enlightenment."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1007510872923210445,,,,,,,Topic,,,,Priest Service,Temple,"Blessed Almalexia the Warden is one of the three Immortals God-Kings of Morrowind, a Pillar of the Tribunal, and the patron of Healers and Teachers."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_32248309781882325846,,,,,,,Topic,,,,Priest Service,Temple,"Boethiah, Mephala, and Azura are loyal friends of the Tribunal. These Daedra are the Good Daedra, which we also call the Anticipations."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_28153112301182216523,,,,,,,Topic,,,,Priest Service,Temple,"Companion and teacher of Nerevar and Vivec, Sotha Sil is the Light of Knowledge and the Inspiration of Craft and Sorcery."
,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,id_1408322662320130499,,,,,,,Topic,,,,Priest Service,Temple,"Dagoth Ur is the evil immortal enemy of the Tribunal Temple cult. The Temple holds Dagoth Ur and his hosts accountable for all the evils that beset the Dunmer and Morrowind. Dagoth Ur dwells in fiery caverns beneath Red Mountain, served by his kin, called ash vampires, and by legions of deformed monsters."
