"Done","Conflict","Source","InfoId","Race","Gender","SpeakerId","FactionId","FactionRank","DialogueText"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Navil Ienith","","","Welcome, I am Navil Ienith. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","nedhelas","","","Welcome, I am Nedhelas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","neesha","","","Welcome, I am Neesha. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","Neetinei","","","Welcome, I am Neetinei. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","nelacar","","","Welcome, I am Nelacar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Neldris Llervu","","","Welcome, I am Neldris Llervu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","Nelix Fly-Breath","","","Welcome, I am Nelix Fly-Breath. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Nelmil Hler","","","Welcome, I am Nelmil Hler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","nelmyne andules","","","Welcome, I am Nelmyne Andules. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","nelos onmar","","","Welcome, I am Nelos Onmar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","nels llendo","","","Welcome, I am Nels Llendo. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Nelvon Radas","","","Welcome, I am Nelvon Radas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","nelyn sadri","","","Welcome, I am Nelyn Sadri. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","nerer beneran","","","Welcome, I am Nerer Beneran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","nevon verilnith","","","Welcome, I am Nevon Verilnith. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Nevosi Hlan","","","Welcome, I am Nevosi Hlan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","nevusa veleth","","","Welcome, I am Nevusa Veleth. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","nidara herandus","","","Welcome, I am Nidara Herandus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","niden naros","","","Welcome, I am Niden Naros. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","nidryne redas","","","Welcome, I am Nidryne Redas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","nilas brilyn","","","Welcome, I am Nilas Brilyn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","nilera ieneth","","","Welcome, I am Nilera Ieneth. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Female","nilioniel","","","Welcome, I am Nilioniel. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","nind dudnebisun","","","Welcome, I am Nind Dudnebisun. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ninimilk addinibi","","","Welcome, I am Ninimilk Addinibi. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","nirai ashishpalirdan","","","Welcome, I am Nirai Ashishpalirdan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","nirait shin-ilu","","","Welcome, I am Nirait Shin-Ilu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","nirasa aren","","","Welcome, I am Nirasa Aren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","nireli farys","","","Welcome, I am Nireli Farys. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Nirtunus Crunus","","","Welcome, I am Nirtunus Crunus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Female","nisaba","","","Welcome, I am Nisaba. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","nistacey","","","Welcome, I am Nistacey. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","nitterius rato","","","Welcome, I am Nitterius Rato. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","nivel madryon","","","Welcome, I am Nivel Madryon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","nivos drivam","","","Welcome, I am Nivos Drivam. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","noldrasi bedas","","","Welcome, I am Noldrasi Bedas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Female","nona","","","Welcome, I am Nona. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","nord dancer girl","","","Welcome, I am Runa. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","norionil","","","Welcome, I am Norionil. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","nothasea beni","","","Welcome, I am Nothasea Beni. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","novor drethan","","","Welcome, I am Novor Drethan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","novor gorvas","","","Welcome, I am Novor Gorvas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","novrynea falen","","","Welcome, I am Novrynea Falen. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","nummu assudiraplit","","","Welcome, I am Nummu Assudiraplit. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","nund assurnipilu","","","Welcome, I am Nund Assurnipilu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","nuralg","","","Welcome, I am Nuralg. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","nurisea selarys","","","Welcome, I am Nurisea Selarys. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","nush","","","Welcome, I am Nush. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","odairan addaribantes","","","Welcome, I am Odairan Addaribantes. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","odairan ashummi-ammus","","","Welcome, I am Odairan Ashummi-Ammus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","odaishah yasalmibaal","","","Welcome, I am Odaishah Yasalmibaal. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","odmi","","","Welcome, I am Odmi. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","ogrumbu gro-bugarn","","","Welcome, I am Ogrumbu gro-Bugarn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ohibaal assintashiran","","","Welcome, I am Ohibaal Assintashiran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","oisig","","","Welcome, I am Oisig. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","Okan_Shei","","","Welcome, I am Okan-Shei. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","Okaw","","","Welcome, I am Okaw. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","Okur","","","Welcome, I am Okur. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","olank-neeus","","","Welcome, I am Olank-Neeus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","oleen-gei","","","Welcome, I am Oleen-Gei. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","olink-nur","","","Welcome, I am Olink-Nur. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","on-wazei","","","Welcome, I am On-Wazei. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","On_Wan","","","Welcome, I am On-Wan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ondar sarendas","","","Welcome, I am Ondar Sarendas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","onlyhestandsthere","","","Welcome, I am Only-He-Stands-There. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","onmi hard-mouth","","","Welcome, I am Onmi Hard-Mouth. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","orakh gro-badbu","","","Welcome, I am Orakh gro-Badbu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","orbul gra-lumob","","","Welcome, I am Orbul gra-Lumob. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ordinator wander_ilpe_1","","","Welcome, I am Ordinator. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ordinator wander_ilpe_2","","","Welcome, I am Ordinator. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","ormax geles","","","Welcome, I am Ormax Geles. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","orns omaren","","","Welcome, I am Orns Omaren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Orval Llaren","","","Welcome, I am Orval Llaren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","orvona vadryon","","","Welcome, I am Orvona Vadryon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","pania cadiusus","","","Welcome, I am Pania Cadiusus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","patus assumanallit","","","Welcome, I am Patus Assumanallit. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","paur maston","","","Welcome, I am Paur Maston. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","peeradeeh","","","Welcome, I am Peeradeeh. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","Pegasai","","","Welcome, I am Pegasai. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","pelena acicius","","","Welcome, I am Pelena Acicius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","pellecia aurrus","","","Welcome, I am Pellecia Aurrus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Female","pemenie","","","Welcome, I am Pemenie. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","Penald","","","Welcome, I am Penald. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Female","penglithil","","","Welcome, I am Penglithil. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","peregrina cnisia","","","Welcome, I am Peregrina Cnisia. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","Perien Aurelie","","","Welcome, I am Perien Aurelie. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Female","piernette beluelle","","","Welcome, I am Piernette Beluelle. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Pilper Muspidius","","","Welcome, I am Pilper Muspidius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","pilu shilansour","","","Welcome, I am Pilu Shilansour. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","pilun ashapaladdon","","","Welcome, I am Pilun Ashapaladdon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","pilus amatius","","","Welcome, I am Pilus Amatius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","player","","","Welcome, I am player. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","pritia plalocius","","","Welcome, I am Pritia Plalocius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","punibi yahaz","","","Welcome, I am Punibi Yahaz. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","pustula baenius","","","Welcome, I am Pustula Baenius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","qorwynn","","","Welcome, I am Qorwynn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","quarra vampire 1","","","Welcome, I am Vampire. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","quarra vampire 2","","","Welcome, I am Vampire. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","quarra vampire 3","","","Welcome, I am Vampire. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","quarra vampire 4","","","Welcome, I am Vampire. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","quarra vampire 5","","","Welcome, I am Vampire. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","ra'gruzgob","","","Welcome, I am Ra'Gruzgob. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","ra'karim","","","Welcome, I am Ra'Karim. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","ra'mhirr","","","Welcome, I am Ra'Mhirr. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","ra'sava","","","Welcome, I am Ra'Sava. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","ra'virr","","","Welcome, I am Ra'Virr. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","ra'zahr","","","Welcome, I am Ra'Zahr. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","Ra'zhid","","","Welcome, I am Ra'Zhid. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Female","Rabinna","","","Welcome, I am Rabinna. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Female","radras","","","Welcome, I am Radras. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","raishi erarbadon","","","Welcome, I am Raishi Erarbadon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","rakoslod","","","Welcome, I am Rakoslod. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ralam vilas","","","Welcome, I am Ralam Vilas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ralds oril","","","Welcome, I am Ralds Oril. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ralmyn othren","","","Welcome, I am Ralmyn Othren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Ralos Othrenim","","","Welcome, I am Ralos Othrenim. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ralyn farothran","","","Welcome, I am Ralyn Farothran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Ranes Ienith","","","Welcome, I am Ranes Ienith. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","rangela","","","Welcome, I am Rangela. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","ranmir the seal","","","Welcome, I am Ranmir the Seal. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","ranosa gilvayn","","","Welcome, I am Ranosa Gilvayn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Rararyn Radarys","","","Welcome, I am Rararyn Radarys. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","raril giral","","","Welcome, I am Raril Giral. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","rarusu berethi","","","Welcome, I am Rarusu Berethi. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","raryn daren","","","Welcome, I am Raryn Daren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","rasamsi esunarnat","","","Welcome, I am Rasamsi Esurarnat. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","rasha","","","Welcome, I am Rasha. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","rathal barus","","","Welcome, I am Rathal Barus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","rathyne thirano","","","Welcome, I am Rathyne Thirano. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","raviso andalas","","","Welcome, I am Raviso Andalas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ravos relarys","","","Welcome, I am Ravos Relarys. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","rawia ashirbibi","","","Welcome, I am Rawia Ashirbibi. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","rayna drolan","","","Welcome, I am Rayna Drolan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","raynasa rethan","","","Welcome, I am Raynasa Rethan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","raynila aryon","","","Welcome, I am Raynila Aryon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","raynilie andromo","","","Welcome, I am Raynilie Andromo. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","Red Livia","","","Welcome, I am Red Livia. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Female","redguard dancer girl","","","Welcome, I am Caminda. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","reeh_jah","","","Welcome, I am Reeh-Jah. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","reemukeeus","","","Welcome, I am Reemukeeus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","reesa","","","Welcome, I am Reesa. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","relas arothan","","","Welcome, I am Relas Arothan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","Relien Rirne","","","Welcome, I am Relien Rirne. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Female","Relinda","","","Welcome, I am Relinda. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","relosa tharyon","","","Welcome, I am Relosa Tharyon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","rels tenim","","","Welcome, I am Rels Tenim. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Relur Faryon","","","Welcome, I am Relur Faryon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","relvese velni","","","Welcome, I am Relvese Velni. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","remas morvayn","","","Welcome, I am Remas Morvayn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Rerilie Llandu","","","Welcome, I am Rerilie Llandu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Rernel Arano","","","Welcome, I am Rernel Arano. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","rervam farethi","","","Welcome, I am Rervam Farethi. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","rerynea salas","","","Welcome, I am Rerynea Salas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","reynis ralvani","","","Welcome, I am Reynis Ralvani. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","ri'darsha","","","Welcome, I am Ri'Darsha. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","ri'dumiwa","","","Welcome, I am Ri'Dumiwa. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","ri'shajirr","","","Welcome, I am Ri'Shajirr. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","ri'vassa","","","Welcome, I am Ri'Vassa. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","ri'zaadha","","","Welcome, I am Ri'Zaadha. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","ridena othren","","","Welcome, I am Ridena Othren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Rilas Arethan","","","Welcome, I am Rilas Arethan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","rilasi ralvayn","","","Welcome, I am Rilasi Ralvayn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","rilos delms","","","Welcome, I am Rilos Delms. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Rilver Andothan","","","Welcome, I am Rilver Andothan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","rindral dralor","","","Welcome, I am Rindral Dralor. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Rinori Ienith","","","Welcome, I am Rinori Ienith. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","riraynea reladren","","","Welcome, I am Riraynea Reladren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","rirns uveran","","","Welcome, I am Rirns Uveran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","rithrannir","","","Welcome, I am Rithrannir. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","rivame samandas","","","Welcome, I am Rivame Samandas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","rolasa oren","","","Welcome, I am Rolasa Oren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","rolfish gra-dugul","","","Welcome, I am Rolfish gra-Dugul. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","rolis garvon","","","Welcome, I am Rolis Garvon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","rols ienith","","","Welcome, I am Rols Ienith. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","rostlogi","","","Welcome, I am Rostlogi. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","rothis nethan","","","Welcome, I am Rothis Nethan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","rulfim gra-ogdub","","","Welcome, I am Rulfim gra-Ogdub. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","rumare","","","Welcome, I am Rumare. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","runethyne andas","","","Welcome, I am Runethyne Andas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","Ruran Stoine","","","Welcome, I am Ruran Stoine. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","ruvene ulven","","","Welcome, I am Ruvene Ulven. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","s'bakha","","","Welcome, I am S'Bakha. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","s'radirr","","","Welcome, I am S'Radirr. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","s'rava","","","Welcome, I am S'Rava. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","s'raverr","","","Welcome, I am S'Raverr. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","s'renji","","","Welcome, I am S'Renji. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","s'vandra","","","Welcome, I am S'Vandra. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","sadal doren","","","Welcome, I am Sadal Doren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","sadryn volos","","","Welcome, I am Sadryn Volos. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","saetring","","","Welcome, I am Saetring. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","sal pudashara","","","Welcome, I am Sal Pudashara. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","salay yessur-disadon","","","Welcome, I am Salay Yessur-Disadon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","salmat elarrapal","","","Welcome, I am Salmat Elarrapal. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","salmus kaushmamanu","","","Welcome, I am Salmus Kaushmamanu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Female","Samia","","","Welcome, I am Samia. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","samsi ulannanit","","","Welcome, I am Samsi Ulannanit. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","sannit kil","","","Welcome, I am Sannit Kil. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","santinti assarbeberib","","","Welcome, I am Santinti Assarbeberib. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","sanyon","","","Welcome, I am Sanyon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","saras orelu","","","Welcome, I am Saras Orelu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","sarayn sadus","","","Welcome, I am Sarayn Sadus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","sargon santumatus","","","Welcome, I am Sargon Santumatus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","sarnir the clerk","","","Welcome, I am Sarnir the Clerk. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","sarvil sadus","","","Welcome, I am Sarvil Sadus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","sarvur sadri","","","Welcome, I am Sarvur Sadri. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","sathas rivul","","","Welcome, I am Sathas Rivul. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","satheri rothandus","","","Welcome, I am Satheri Rothandus. What can I do for you %PCRank?"
