Delf M,Delf F,Helf M,Helf F,Welf M,Welf F,Orc M,Orc F,Khj M,Khj F,Arg M,Arg F,Imp M,Imp F,Nrd M,Nrd F,Brt M,Brt F,Rdg M,Rdg F,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,GenRank,GenCell,GenClass,GenFaction,Dialogue
,,,,,,,,,,,,,,,,,,,,id_1910030832865517132,,,,,,,Topic,,,,Agent,,"I'm an agent. I work for a House, or a company, or the state, and I do things that need doing. All sorts of things. Mostly I handle matters in the business or diplomatic line, things that require mercantile skills, or the arts of speechcraft. I trade in knowledge -- hard facts and rumors. 'Knowledge is power', as they say. And sometimes I do other sorts of things. Things I can't talk about."
,,,,,,,,,,,,,,,,,,,,id_2390217901252541,,,,,,,Topic,,,,Agent,,"I'm an agent. I work for a House, or a company, or the state, and I do things that need doing. Mostly I handle matters in the business or diplomatic line, things that require mercantile skills, or the arts of speechcraft. I trade in knowledge -- hard facts and rumors. 'Knowledge is power', as they say. And sometimes I do other sorts of things. Things I can't talk about."
,,,,,,,,,,,,,,,,,,,,id_1446748261077814141,,,,,,,Topic,,,,Agent,,The Morag Tong only accepts legally approved contracts called 'writs'.
,,,,,,,,,,,,,,,,,,,,id_143815468932628305,,,,,,,Topic,,,,Alchemist,,"Anareren at the Ald'ruhn Guild of Mages is happy to talk your ear off about alchemy. He's been on Vvardenfell a while, and knows everything there is to know about practicing the profession here."
,,,,,,,,,,,,,,,,,,,,id_20868296541967631924,,,,,,,Topic,,,,Alchemist Service,,"Anareren at the Ald'ruhn Guild of Mages is happy to talk your ear off about alchemy. He's been on Vvardenfell a while, and knows everything there is to know about practicing the profession here."
,,,,,,,,,,,,,,,,,,,,id_3011525594147132329,,,,,,,Topic,,,,Alchemist Service,,"Fortify potions temporarily increase attributes and abilities. Fortify potions include: fortify strength, fortify intelligence, fortify willpower, fortify agility, fortify speed, fortify personality, fortify luck, fortify health, fortify magicka, fortify fatigue, and fortify endurance."
,,,,,,,,,,,,,,,,,,,,id_2567811702119319067,,,,,,,Topic,,,,Assassin,,"I'm an assassin. Killing is my profession. I am discrete, efficient, and reliable. In Morrowind, the assassin's trade is an ancient and honorable profession, restricted by a rigid code of conduct, and operating strictly within the law. Because I am discreet, I prefer short blades for swift, close-and-personal work, while the marksman weapons like throwing stars and throwing knives are more suitable for stealth and surprise."
,,,,,,,,,,,,,,,,,,,,id_27714143203180521012,,,,,,,Topic,,,,Assassin,,The Morag Tong only accepts legally approved contracts called 'writs'. Some Assassins are not quite so noble.
,,,,,,,,,,,,,,,,,,,,id_223772975612938954,,,,,,,Topic,,,,Assassin Service,,"I'm an assassin. Killing is my profession. I am discrete, efficient, and reliable. In Morrowind, the assassin's trade is an ancient and honorable profession, restricted by a rigid code of conduct, and operating strictly within the law. Because I am discreet, I prefer short blades for swift, close-and-personal work, while the marksman weapons like throwing stars and throwing knives are more suitable for stealth and surprise. I charge fair prices to train apprentices in the assassin's skills."
,,,,,,,,,,,,,,,,,,,,id_32043143222863424022,,,,,,,Topic,,,,Barbarian,,"I'm a barbarian, and proud of it. I like the wilderness, and know how to live comfortably off the land. I know the various native creatures of the wild, how to hunt them, what bits are good to eat, and what bits the city-folk will pay for. I know weapons and armor, and how to stay healthy, so I can play soldier for pay. But I hate taking orders, so I prefer to live by hunting."
,,,,,,,,,,,,,,,,,,,,id_10753691774624756,,,,,,,Topic,,,,Bard,,"The Blades is a prestigious service order for citizens demonstrating the greatest loyalty to the Emperor. To be named to the Blades by the Emperor is a great honor, and publicly acknowledged members serve openly in noble courts and diplomatic posts. Privately, many Blades members act as the Empire's intelligence agency. Such agents conceal themselves with secret identities, operating in disguise as couriers, observers, and spies throughout the Empire."
,,,,,,,,,,,,,,,,,,,,id_7532245362007625229,,,,,,,Greeting,,,,Guard,Temple,Where did you get that?! The armor you wear is sacred to our Order. You shall be punished with blood!
,,,,,,,,,,,,,,,,,,,,id_227322281661726892,,,,,,,Greeting,,,,Guard,,"What are you doing?! We'll let your actions go for now, but once you're released, stuff like that will get you arrested again."
,,,,,,,,,,,,,,,,,,,,id_2388613752739223814,,,,,,,Topic,,,,Healer,Imperial Cult,"Akatosh is the ultimate God of the Cyrodiilic Empire, where he embodies the qualities of endurance, invincibility, and everlasting legitimacy."
,,,,,,,,,,,,,,,,,,,,id_996115245710614507,,,,,,,Topic,,,,Healer,Imperial Cult,Cult members and respectful guests may make offerings and receive blessings at shrines; the faithful of higher ranks need make no offering to receive blessings.
,,,,,,,,,,,,,,,,,,,,id_21794194593228717824,,,,,,,Topic,,,,Healer,Imperial Cult,"In his aspect of Ysmir, 'Dragon of the North', Tiber Septim is also invoked as the patron of questing heroes."
,,,,,,,,,,,,,,,,,,,,id_233406283899512682,,,,,,,Topic,,,,Healer,Imperial Cult,"Tiber Septim was born on the continent of Atmora with the name 'Talos'. When he became Emperor of Tamriel, he took a Cyrodilic name -- Tiber Septim, the Dragon of the North."
,,,,,,,,,,,,,,,,,,,,id_23400124302873729725,,,,,,,Topic,,,,Healer,Temple,"Blessed Almalexia the Warden is one of the three Immortal God-Kings of Morrowind, a Pillar of the Tribunal, and the patron of Healers and Teachers."
,,,,,,,,,,,,,,,,,,,,id_83702455797368832,,,,,,,Topic,,,,Healer,Temple,"The Buoyant Armigers is a small military order of the Temple, exclusively dedicated to and answering to Lord Vivec."
,,,,,,,,,,,,,,,,,,,,id_3049712135151894272,,,,,,,Topic,,,,Healer,Temple,The four orders of Ordinators answer to the Alma Rula in Mournhold.
,,,,,,,,,,,,,,,,,,,,id_22916251742595225853,,,,,,,Topic,,,,Healer,Temple,"The Tribunal Temple is the native religion of civilized Morrowind. They worship three God-Kings, Almalexia, Sotha Sil, and Vivec, who are known together as the Tribunal. We usually just call it 'The Temple'."
,,,,,,,,,,,,,,,,,,,,id_898122883298037504,,,,,,,Topic,,,,Healer,,"I have not heard that there is a cure for skooma addiction. The Khajiit themselves say there is no cure, and they should know. But there is a book I have heard of, 'Confessions of a Dunmer Skooma-Eater', which claims to be a memoir of a Dunmer woman who overcame her addiction to skooma. This book praises skooma, and says that skooma addicts are not necessarily foolish or evil. Dunmer won't carry such a book. Try Vivec, Jobasha's Rare Books, in the Foreign Quarter."
,,,,,,,,,,,,,,,,,,,,id_1521828130478729327,,,,,,,Topic,,,,Healer Service,,"I have not heard that there is a cure for skooma addiction. The Khajiit themselves say there is no cure, and they should know. But there is a book I have heard of, 'Confessions of a Dunmer Skooma-Eater', which claims to be a memoir of a Dunmer woman who overcame her addiction to skooma. This book praises skooma, and says that skooma addicts are not necessarily foolish or evil. Dunmer won't carry such a book. Try Vivec, Jobasha's Rare Books, in the Foreign Quarter."
,,,,,,,,,,,,,,,,,,,,id_91232444431228699,,,,,,,Topic,,,,Knight,Imperial Legion,"High Rock encompasses the many lands and clans of Greater Bretony, the Dellese Isles, the Bjoulsae River tribes, and, by tradition, the Western Reach. The rugged highland strongholds and isolated valley settlements have encouraged the fierce independence of the various local Breton clans, and this contentious tribal nature has never been completely integrated into a provincial or Imperial identity. Nonetheless, their language, bardic traditions, and heroic legends are a unifying common legacy."
,,,,,,,,,,,,,,,,,,,,id_219685084866713461,,,,,,,Topic,,,,Knight,Imperial Legion,"Morrowind, homeland of the Dunmer peoples, is the northeastmost province of the Tamrielic Empire. Most of the population is gathered in the high uplands and fertile river valleys of central Morrowind, especially around the Inland Sea. The island Vvardenfell is encircled by the Inner Sea, and is dominated by the titanic volcano Red Mountain and its associated ash wastelands; most of the island's population is confined to the relatively hospitable west and southwest coast."
,,,,,,,,,,,,,,,,,,,,id_873163244797162,,,,,,,Topic,,,,Mage,,"I don't know whether vampirism is a disease. And if it is a disease, I don't know if it can be cured, or how. But I have heard rumors of a cure for vampirism. And I recall reading a reference in a rare local book that might be useful. Look for a book called 'Vampires of Vvardenfell, Volume II'. It might be hard to find here. It was suppressed by the Temple. But I recall reading something there about a Buoyant Armiger who became a vampire, but who was cured."
,,,,,,,,,,,,,,,,,,,,id_313146838840421288,,,,,,,Topic,,,,Mage,,"If you want to know everything there is to know about being a mage, let me suggest Estirdalin at the Balmora Mages Guild. You want to talk to an expert in the trade, patient, and well-spoken -- someone who likes to talk about the subjects. You don't want a trainer -- not unless you expect to pay for the information. And you don't want someone too busy or important to talk to you. Try Estirdalin. She's smart, friendly, and ready to talk."
,,,,,,,,,,,,,,,,,,,,id_2169812524305609729,,,,,,,Topic,,,,Mage Service,,"I don't know whether vampirism is a disease. And if it is a disease, I don't know if it can be cured, or how. But I have heard rumors of a cure for vampirism. And I recall reading a reference in a rare local book that might be useful. Look for a book called 'Vampires of Vvardenfell, Volume II'. It might be hard to find here. It was suppressed by the Temple. But I recall reading something there about a Buoyant Armiger who became a vampire, but who was cured."
,,,,,,,,,,,,,,,,,,,,id_542625647341320968,,,,,,,Topic,,,,Mage Service,,"If you want to know everything there is to know about being a mage, let me suggest Estirdalin at the Balmora Mages Guild. You want to talk to an expert in the trade, patient, and well-spoken -- someone who likes to talk about the subjects. You don't want a trainer -- not unless you expect to pay for the information. And you don't want someone too busy or important to talk to you. Try Estirdalin. She's smart, friendly, and ready to talk."
,,,,,,,,,,,,,,,,,,,,id_131343992602821645,,,,,,,Topic,,,,Master-at-Arms,,"The master-at-arms at Fort Pelagiad, Angoril, is a good source if you are curious about the master-at-arms' trade in Morrowind. He's a little long-winded, but he knows his stuff, and he's always willing."
,,,,,,,,,,,,,,,,,,,,id_509116663106572775,,,,,,,Topic,,,,Merchant,,The blight storms have been so bad around Red Mountain this year that the crops and herds of the outlying villages are really suffering. The price of everything has got to go up.
,,,,,,,,,,,,,,,,,,,,id_2046811183206471931,,,,,,,Topic,,,,Miner,,"A diseased kwama mine is a great hardship for the whole mining community. Blighted eggs are inedible, and miners catch blight diseases."
,,,,,,,,,,,,,,,,,,,,id_2406622006460811801,,,,,,,Topic,,,,Miner,,"I am a miner. Usually here on Vvardenfell, being a miner means you're an egg miner. Scrib jerky and scrib jelly, kwama eggs and kwama cuttle are the basis of our Vvardenfell economy. Yes, there are more valuable resources we take from mines -- raw ebony, raw glass, dreugh wax, daedra skin, daedra heart, diamond, ash salts, and so forth -- and that's good work, too. But it's the egg miners that feed Morrowind, and bring cash from all over the Empire."
,,,,,,,,,,,,,,,,,,,,id_20160125141604927941,,,,,,,Topic,,,,Monk,Imperial Cult,"Akatosh is the ultimate God of the Cyrodiilic Empire, where he embodies the qualities of endurance, invincibility, and everlasting legitimacy."
,,,,,,,,,,,,,,,,,,,,id_29489307592027640,,,,,,,Topic,,,,Monk,Imperial Cult,Cult members and respectful guests may make offerings and receive blessings at shrines; the faithful of higher ranks need make no offering to receive blessings.
,,,,,,,,,,,,,,,,,,,,id_791106401125231654,,,,,,,Topic,,,,Monk,Imperial Cult,"In his aspect of Ysmir, 'Dragon of the North', Tiber Septim is also invoked as the patron of questing heroes."
,,,,,,,,,,,,,,,,,,,,id_1609278022941839,,,,,,,Topic,,,,Monk,Imperial Cult,"Tiber Septim was born on the continent of Atmora with the name 'Talos'. When he became Emperor of Tamriel, he took a Cyrodilic name -- Tiber Septim, the Dragon of the North."
,,,,,,,,,,,,,,,,,,,,id_291698767214291631,,,,,,,Topic,,,,Monk,Temple,"Blessed Almalexia the Warden is one of the three Immortal God-Kings of Morrowind, a Pillar of the Tribunal, and the patron of Healers and Teachers."
,,,,,,,,,,,,,,,,,,,,id_13346648153962120,,,,,,,Topic,,,,Monk,Temple,"The Buoyant Armigers is a small military order of the Temple, exclusively dedicated to and answering to Lord Vivec."
,,,,,,,,,,,,,,,,,,,,id_584664143255829773,,,,,,,Topic,,,,Monk,Temple,The four orders of Ordinators answer to the Alma Rula in Mournhold.
,,,,,,,,,,,,,,,,,,,,id_26308178341162425,,,,,,,Topic,,,,Monk,Temple,"The Tribunal Temple is the native religion of civilized Morrowind. They worship three God-Kings, Almalexia, Sotha Sil, and Vivec, who are known together as the Tribunal. We usually just call it 'The Temple'."
,,,,,,,,,,,,,,,,,,,,id_1099415527244467957,,,,,,,Topic,,,,Noble,,"Dark Elves are the dark-skinned, red-eyed Elven peoples of Morrowind. The 'dark' part may come from their dark grey skin, but it also fits their gloomy dispositions. Folks call them 'Dark Elf' in the West, but they call themselves the 'Dunmer'. They have no sense of humor, and always take themselves very seriously. They look down their noses at all the other races -- particularly the Khajiit and Argonians, which they treat like animals."
,,,,,,,,,,,,,,,,,,,,id_26653148642147220888,,,,,,,Topic,,,,Noble,,"Morrowind is a peculiar mixture of Dunmer tradition and Imperial modernism. The council system of government works well, and the Temple provides shelter, education, and health for all. At the same time, the Legions and magistrates guarantee rule of law and justice, and free trade has made everybody in Vvardenfell prosperous. But there's still a lot of race hatred, and slavery ought to be outlawed, regardless of 'sacred Dunmer customs'. And the proud Dunmer will always be bitter about the Occupation."
,,,,,,,,,,,,,,,,,,,,id_465170372761719236,,,,,,,Topic,,,,Noble,,"The city of Mournhold is located in Indoril District, on the mainland, and the Indoril are orthodox and conservative supporters of the Temple and Temple authority."
,,,,,,,,,,,,,,,,,,,,id_15944258109985949,,,,,,,Topic,,,,Noble,,"The Morag Tong only accepts legally approved contracts called 'writs', but rumor hints at the execution of secret extralegal 'grey writs'."
,,,,,,,,,,,,,,,,,,,,id_192781404496213424,,,,,,,Topic,,,,Priest,Imperial Cult,"Akatosh is the ultimate God of the Cyrodiilic Empire, where he embodies the qualities of endurance, invincibility, and everlasting legitimacy."
,,,,,,,,,,,,,,,,,,,,id_4568106683157828169,,,,,,,Topic,,,,Priest,Imperial Cult,Cult members and respectful guests may make offerings and receive blessings at shrines; the faithful of higher ranks need make no offering to receive blessings.
,,,,,,,,,,,,,,,,,,,,id_84085385165514765,,,,,,,Topic,,,,Priest,Imperial Cult,"High Rock encompasses the many lands and clans of Greater Bretony, the Dellese Isles, the Bjoulsae River tribes, and, by tradition, the Western Reach. The rugged highland strongholds and isolated valley settlements have encouraged the fierce independence of the various local Breton clans, and this contentious tribal nature has never been completely integrated into a provincial or Imperial identity. Nonetheless, their language, bardic traditions, and heroic legends are a unifying common legacy."
,,,,,,,,,,,,,,,,,,,,id_2444119394236235779,,,,,,,Topic,,,,Priest,Imperial Cult,"In his aspect of Ysmir, 'Dragon of the North', Tiber Septim is also invoked as the patron of questing heroes."
,,,,,,,,,,,,,,,,,,,,id_10810221091046128251,,,,,,,Topic,,,,Priest,Imperial Cult,"Morrowind, homeland of the Dunmer peoples, is the northeastmost province of the Tamrielic Empire. Most of the population is gathered in the high uplands and fertile river valleys of central Morrowind, especially around the Inland Sea. The island Vvardenfell is encircled by the Inner Sea, and is dominated by the titanic volcano Red Mountain and its associated ash wastelands; most of the island's population is confined to the relatively hospitable west and southwest coast."
,,,,,,,,,,,,,,,,,,,,id_234572650753411095,,,,,,,Topic,,,,Priest,Imperial Cult,"Tiber Septim was born on the continent of Atmora with the name 'Talos'. When he became Emperor of Tamriel, he took a Cyrodilic name -- Tiber Septim, the Dragon of the North."
,,,,,,,,,,,,,,,,,,,,id_30950265203270317142,,,,,,,Topic,,,,Priest,Temple,"Blessed Almalexia the Warden is one of the three Immortal God-Kings of Morrowind, a Pillar of the Tribunal, and the patron of Healers and Teachers."
,,,,,,,,,,,,,,,,,,,,id_20943207603001718478,,,,,,,Topic,,,,Priest,Temple,"The Buoyant Armigers is a small military order of the Temple, exclusively dedicated to and answering to Lord Vivec."
,,,,,,,,,,,,,,,,,,,,id_11817181141395430906,,,,,,,Topic,,,,Priest,Temple,The four orders of Ordinators answer to the Alma Rula in Mournhold.
,,,,,,,,,,,,,,,,,,,,id_2980930061296411993,,,,,,,Topic,,,,Priest,Temple,"The Tribunal Temple is the native religion of civilized Morrowind. They worship three God-Kings, Almalexia, Sotha Sil, and Vivec, who are known together as the Tribunal. We usually just call it 'The Temple'."
,,,,,,,,,,,,,,,,,,,,id_3032422026175608320,,,,,,,Topic,,,,Priest Service,Imperial Cult,"Akatosh is the ultimate God of the Cyrodiilic Empire, where he embodies the qualities of endurance, invincibility, and everlasting legitimacy."
,,,,,,,,,,,,,,,,,,,,id_2805217144658163,,,,,,,Topic,,,,Priest Service,Imperial Cult,Cult members and respectful guests may make offerings and receive blessings at shrines; the faithful of higher ranks need make no offering to receive blessings.
,,,,,,,,,,,,,,,,,,,,id_12499272181368215981,,,,,,,Topic,,,,Priest Service,Imperial Cult,"High Rock encompasses the many lands and clans of Greater Bretony, the Dellese Isles, the Bjoulsae River tribes, and, by tradition, the Western Reach. The rugged highland strongholds and isolated valley settlements have encouraged the fierce independence of the various local Breton clans, and this contentious tribal nature has never been completely integrated into a provincial or Imperial identity. Nonetheless, their language, bardic traditions, and heroic legends are a unifying common legacy."
,,,,,,,,,,,,,,,,,,,,id_32733215011345421007,,,,,,,Topic,,,,Priest Service,Imperial Cult,"In his aspect of Ysmir, 'Dragon of the North', Tiber Septim is also invoked as the patron of questing heroes."
,,,,,,,,,,,,,,,,,,,,id_31955135431556021582,,,,,,,Topic,,,,Priest Service,Imperial Cult,"Morrowind, homeland of the Dunmer peoples, is the northeastmost province of the Tamrielic Empire. Most of the population is gathered in the high uplands and fertile river valleys of central Morrowind, especially around the Inland Sea. The island Vvardenfell is encircled by the Inner Sea, and is dominated by the titanic volcano Red Mountain and its associated ash wastelands; most of the island's population is confined to the relatively hospitable west and southwest coast."
,,,,,,,,,,,,,,,,,,,,id_4372278618013225,,,,,,,Topic,,,,Priest Service,Imperial Cult,"Tiber Septim was born on the continent of Atmora with the name 'Talos'. When he became Emperor of Tamriel, he took a Cyrodilic name -- Tiber Septim, the Dragon of the North."
,,,,,,,,,,,,,,,,,,,,id_1007510872923210445,,,,,,,Topic,,,,Priest Service,Temple,"Blessed Almalexia the Warden is one of the three Immortal God-Kings of Morrowind, a Pillar of the Tribunal, and the patron of Healers and Teachers."
,,,,,,,,,,,,,,,,,,,,id_979252132199512404,,,,,,,Topic,,,,Priest Service,Temple,"The Buoyant Armigers is a small military order of the Temple, exclusively dedicated to and answering to Lord Vivec."
,,,,,,,,,,,,,,,,,,,,id_2497625171292925447,,,,,,,Topic,,,,Priest Service,Temple,The four orders of Ordinators answer to the Alma Rula in Mournhold.
,,,,,,,,,,,,,,,,,,,,id_1907527121442729230,,,,,,,Topic,,,,Priest Service,Temple,"The Tribunal Temple is the native religion of civilized Morrowind. They worship three God-Kings, Almalexia, Sotha Sil, and Vivec, who are known together as the Tribunal. We usually just call it 'The Temple'."
,,,,,,,,,,,,,,,,,,,,id_2111129191127733778,,,,,,,Topic,,,,Savant,,"Altmer are the light-skinned, tall Elven peoples of the Summerset Isles. 'High' is taken to mean variously 'tall', 'proud', and 'culturally snobbish'. In the Empire, 'High Elves' is the common usage. They consider themselves the most civilized culture of Tamriel, and, in truth, the common tongue of the Empire, Tamrielic, is based on their speech and writing, and most of the Empire's arts, crafts, and sciences are derived from High Elven traditions."
,,,,,,,,,,,,,,,,,,,,id_260075610132046171,,,,,,,Topic,,,,Savant,,"Bal Fell is the 'City of Stone', an ancient First Era ruin in the southeastern islands and promontories of Azura's Coast. The site has a nasty reputation, and several Telvanni wizards currently have competing camps of hirelings and adventurers exploring and looting there. Legend says that Bal Fell was built on the site of an ancient Daedric worship center."
,,,,,,,,,,,,,,,,,,,,id_10959198361053430143,,,,,,,Topic,,,,Savant,,"Balmora is the district seat of House Hlaalu, and the largest settlement on Vvardenfell after Vivec City. Good roads lead north to Ald'ruhn and Caldera and south to Pelagiad, Seyda Neen, and Vivec City. The Imperial Legion garrison of Fort Moonmoth lies south of Balmora."
,,,,,,,,,,,,,,,,,,,,id_8613179211848122921,,,,,,,Topic,,,,Savant,,"Betmeri, or 'Beastmen', were the aboriginal inhabitants of Tamriel. Each Beast race has its own distinctive accounts of the mythic era before the coming of Elves and Men; each Beast race is as culturally and physically distinct from one another as it is from Elven and Manish races."
,,,,,,,,,,,,,,,,,,,,id_2411718612126509743,,,,,,,Topic,,,,Savant,,"Chimer -- literally 'the People of the North', an archaic and poetic usage -- were the Elven tribes who followed the prophet Veloth out of the southwest of Tamriel to settle in the lands now known as Morrowind. Dunmer fable says that before their skin turned dark with the Curse, the Dark Elves were known as the Chimer."
,,,,,,,,,,,,,,,,,,,,id_17339189141133213639,,,,,,,Topic,,,,Savant,,"Dunmer -- literally 'the Dark, or Cursed People', or 'Dark Elves' -- are the dark-skinned Elven peoples of the East. 'Dark' is variously understood to mean 'dark-skinned', 'gloomy', and 'ill-favored by fate'. The Dunmer and their national character embrace these various connotations enthusiastically. In the Empire, 'Dark Elves' is the common usage."
,,,,,,,,,,,,,,,,,,,,id_7559167152078917413,,,,,,,Topic,,,,Savant,,"Dwemer -- literally, 'the Deep, or Deep-Counseled or Secretive People' -- are the fabled lost Dwarven race whose ruins and splendid artifacts are scattered across Tamriel. Elves use the term 'Dwemer', connoting variously 'deep-delving', 'profound', and 'close-counseled'; Imperial usage is 'Dwarven', derived in fable from the affectionate regard of the Giant races for their 'little' Dwemer friends."
,,,,,,,,,,,,,,,,,,,,id_231822555209024625,,,,,,,Topic,,,,Savant,,"Ebonheart is the seat of the Imperial government for Vvardenfell district, and a busy center of maritime trade. Castle Ebonheart is the home of Duke Vedam Dren, the district's ruler and Emperor's representative. Also located at Castle Ebonheart are the Vvardenfell District Council chambers and the Hawkmoth Legion garrison. The officers, docks, and warehouses of the East Empire Company are also found in Ebonheart."
,,,,,,,,,,,,,,,,,,,,id_1647531923350923226,,,,,,,Topic,,,,Savant,,"Elves consider themselves the only 'truly human race', being descended directly from the gods, and regard the Manish and Beast races as highly intelligent animals. On the other hand, Imperial scholars consider Men, Elves, and Beastmen as 'men', on the basis that individuals of all three groups can mate with one another."
,,,,,,,,,,,,,,,,,,,,id_2369613016247696787,,,,,,,Topic,,,,Savant,,"High Rock encompasses the many lands and clans of Greater Bretony, the Dellese Isles, the Bjoulsae River tribes, and, by tradition, the Western Reach. The rugged highland strongholds and isolated valley settlements have encouraged the fierce independence of the various local Breton clans, and this contentious tribal nature has never been completely integrated into a provincial or Imperial identity. Nonetheless, their language, bardic traditions, and heroic legends are a unifying common legacy."
,,,,,,,,,,,,,,,,,,,,id_185649903810118615,,,,,,,Topic,,,,Savant,,"House Indoril is one of the five Dunmer Great Houses, and one of the two houses without holdings or interest in Vvardenfell. The city of Mournhold is located in Indoril District, and the Indoril are orthodox and conservative supporters of the Temple and Temple authority. House Indoril is openly hostile to Imperial culture and religion, and preserves many traditional Dunmer customs and practices in defiance of Imperial law."
,,,,,,,,,,,,,,,,,,,,id_1299523011235659910,,,,,,,Topic,,,,Savant,,"I have not heard that there is a cure for skooma addiction. The Khajiit themselves say there is no cure, and they should know. But there is a book I have heard of, 'Confessions of a Dunmer Skooma-Eater', which claims to be a memoir of a Dunmer woman who overcame her addiction to skooma. This book praises skooma, and says that skooma addicts are not necessarily foolish or evil. Dunmer won't carry such a book. Try Vivec, Jobasha's Rare Books, in the Foreign Quarter."
,,,,,,,,,,,,,,,,,,,,id_2260866072990226889,,,,,,,Topic,,,,Savant,,"In Imperial stories, the dark skin and red eyes of the Dunmer derives from 'the Dark Elven Curse', which was caused by a moral taint, a sorcerous curse, and the pernicious environment of the northeastern wastelands, according to various legends and fables. These stories may be plausibly ascribed to western Imperial racial prejudice and fear of the Dark Elves; such legends play no part in the Dunmer's own accounts of their past."
,,,,,,,,,,,,,,,,,,,,id_10696119082769915631,,,,,,,Topic,,,,Savant,,"In Telvanni villages, the settlement is dominated by the wizard's tower, a fantastic organic form grown and sculpted from stems, caps, and root-like holdfasts of the giant native mushrooms. The village itself is comprised of smaller mushroom pods hollowed out for craftsmen and commoners. Open-air markets often include the giant cages displaying the wares of the slavemasters."
,,,,,,,,,,,,,,,,,,,,id_13054588182179727,,,,,,,Topic,,,,Savant,,"Let me tell you about the armor styles most common in Morrowind. The heavy armor styles, called 'Legion' or 'knight' style in the West and 'ebony' style in the East, require great strength and endurance. The light armor styles, called 'militia' in the West and 'Ashlander' in the East, favor speed and agility. The medium armor styles, called 'Imperial guard' in the West and 'Great House' in the East, are compromises between the heavy and light styles, balancing protection against mobility."
,,,,,,,,,,,,,,,,,,,,id_3248109761802924673,,,,,,,Topic,,,,Savant,,"Morrowind is the northeastmost province of the Tamrielic Empire, bounded on the north and east by the Sea of Ghosts, on the west by Skyrim, on the southwest by Cyrodiil (also known as the Imperial Province), and on the south by Black Marsh (also known as Argonia.) The southeast is a warm coastal plain with broad cultivated areas and marshes and swamps similar to those found in Black Marsh. The west and south-central region is mountainous and sparsely populated."
,,,,,,,,,,,,,,,,,,,,id_1763323927231112605,,,,,,,Topic,,,,Savant,,"Offspring of inter-racial matings have the racial appearance of the mother, but may occasionally share inherited characteristics and abilities of the father. Sloads, dragons, and other sentient races cannot mate with Men, Elves, or Beastmen, and are not considered 'human'. Exceptional accounts of matings between men and daedra do not fit smoothly into this scheme."
,,,,,,,,,,,,,,,,,,,,id_2556827756858326485,,,,,,,Topic,,,,Savant,,"Only a ranking challenging noble or a Morag Tong may attack the marked noble; in modern times, Houses routinely engage Morag Tong. This custom permits Houses to war upon one another on a small scale without threatening public peace and rule of law. Such violent disputes among Great Houses are called 'House Wars'."
,,,,,,,,,,,,,,,,,,,,id_2425981251687011441,,,,,,,Topic,,,,Savant,,"The Ascadian Isles are the lush, green, well-watered lowlands in the south where most of Vvardenfell's agriculture is found. The area includes Pelagiad, Suran, Vivec City, and Ald Sotha along with the inland lakes and waterways of the Ascadian Isles proper. The urban areas of Vivec and Ebonheart of the southern coast are densely populated; the inland Ascadian Isles are dotted with small farms and large plantations. The climate is temperate and comfortable, with moderate rainfall."
,,,,,,,,,,,,,,,,,,,,id_16083133642987427334,,,,,,,Topic,,,,Savant,,"The Blades is a prestigious service order for citizens demonstrating the greatest loyalty to the Emperor. To be named to the Blades by the Emperor is a great honor, and publicly acknowledged members serve openly in noble courts and diplomatic posts. Privately, many Blades members act as the Empire's intelligence agency. Such agents conceal themselves with secret identities, operating in disguise as couriers, observers, and spies throughout the Empire."
,,,,,,,,,,,,,,,,,,,,id_270821422106013908,,,,,,,Topic,,,,Savant,,"The Bosmer are the clanfolk of the Western Valenwood forests. In the Empire, they are called 'Wood Elves', but they call themselves the Bosmer, or the 'Tree-Sap' people. They scorn pretense and formality, preferring a romantic, simple existence in harmony with the wild beauty of nature. They are nimble and quick in body and wit, and there are no finer archers in all of Tamriel."
,,,,,,,,,,,,,,,,,,,,id_4371325022824424232,,,,,,,Topic,,,,Savant,,"The dominant feature of Vvardenfell, Red Mountain is a vast volcano in the center of Vvardenfell. The outer slopes are steep and rugged, and the crater is deep and dotted with surface lava. The Ghostfence, a magical barrier which blocks travel as well as seals in the harmful, disease-laden weather called 'blight', rings the volcano's outer slopes, and is broken only at Ghostgate. Within the Ghostfence, rain never falls and the sun never shines; the only weather is the red and deadly ash-blight."
,,,,,,,,,,,,,,,,,,,,id_7006189001994821187,,,,,,,Topic,,,,Savant,,"The Empire of Tamriel encompasses the nine Imperial provinces: Skyrim, High Rock, Hammerfell, Summerset Isle, Valenwood, Elsweyr, Black Marsh, Morrowind, and the ancient Imperial province itself, Cyrodiil. Dating from the First Era Cyrodiilic Empire, the Empire is almost 4000 years old. But more properly, the current Empire dates from the beginning of the Third Era and the crowning of Tiber Septim as Emperor of Morrowind over 400 years ago. The current emperor is Uriel Septim, 24th of the Septim line."
,,,,,,,,,,,,,,,,,,,,id_2317021167200696362,,,,,,,Topic,,,,Savant,,"The Morag Tong is an assassins guild sanctioned by the Empire to provide three varieties of execution: public executions, private executions, and House Wars executions. Constrained by ancient traditions and rigid codes of conduct, the Morag Tong only recruits candidates of proven skill and honor. Morag Tong only accepts legally approved contracts called 'writs', but rumor hints at the execution of secret extralegal 'grey writs'. The Morag Tong is the sworn enemy of the Dark Brotherhood."
