,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue,,
1,id_4111103362294329649,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"A creature's speed is its property of rapid physical articulation and body movements. A speedy creature is able to perform all physical actions, from equipping a weapon to running long distances, in shorter periods of time.",,
1,id_23535977850648159,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"A creature's strength is its property of efficiently lifting, carrying, and manipulating objects. A stronger creature can carry a greater weight of armor and equipment and strike more powerful blows with hands and weapons.",,
1,id_382514439295843447,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,A creature's willpower is its property of maintaining its purpose and identify in the face of hardship and malign natural and supernatural forces. A creature with strong willpower is better able to resist the effects of hostile spells cast upon it.,,
1,id_224891991146239,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Absorption spells transfer fundamental attributes from the victim to the caster. For the duration of the spell, the victim's attributes are drained, while the caster's attributes are increased. At the end of the spell effect, attributes return to normal. The most common of these mysticism spells are: absorb agility, absorb endurance, absorb fatigue, absorb health, absorb intelligence, absorb luck, absorb personality, absorb speed, absorb strength, absorb willpower, and absorb spell points.",,
1,id_31027150472080526793,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Admirers of the unarmed, unarmored martial arts traditions of the Marshmerrow, Salt Rice, and Golden Reed societies have adapted them for use in the Mages Guild, in the criminal subcultures, and among opponents of Imperial occupation of Morrowind.",,
1,id_9943195281391319622,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Attribute-damaging spells actually destroy the eleven fundamental attributes of natural and supernatural beings: agility, endurance, fatigue, health, intelligence, luck, personality, speed, strength, willpower, magica. The victim's attributes are reduced permanently. The most common of these destruction spells are: curse agility, curse endurance, curse fatigue, curse health, curse intelligence, curse luck, curse personality, curse speed, curse strength, curse willpower, and curse spell points.",,
1,id_30600124662855028420,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Attribute-draining spells reduce the eleven fundamental attributes of natural and supernatural beings: agility, endurance, fatigue, health, intelligence, luck, personality, speed, strength, willpower, magica. The reduction is only temporary, and the attribute returns to normal after the duration of the magical effect elapses. The most common of these destruction spells are: clumsiness, distraction, exhaustion, gash spirit , misfortune, spite, strain, temptation, torpor, weakness, and wound.",,
1,id_77745042107314655,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,Bonewalkers defend the tombs of clan and kin. Bonewalkers are aggressive but not very dangerous. Bonemeal is a finely ground powder with modest magical properties made from the bones of the bonewalker.,,
1,id_1416722331880314880,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Bound armor spells summon lesser daedra constrained within the form of magical armor for the duration of the magical effect. The armor pieces are impossibly light, superbly formed, and supernaturally durable. The most common spells of this variety are: bound cuirass, bound helm, bound boots, bound shield, and bound gauntlets.",,
1,id_22938288651497710110,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Bound weapon spells summon lesser daedra constrained within the form of magical weapons for the duration of the magical effect. The weapons are impossibly light, superbly formed, and profoundly bloodthirsty. The most common spells of this variety are: bound dagger, bound longsword, bound mace, bound battle-axe, bound spear, and bound longbow.",,
1,id_590626512155914110,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Cure spells remove diseases, poisons, and incapacitation spell effects from the victim. The most common restoration spells of this kind are: cure common disease, cure blight disease, cure poison, and cure paralysis.",,
1,id_13622126102273914180,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Domination spells permit the caster to bend the will of creatures and humanoids to the caster's service. Affected creatures and humanoids will not, alas, listen to or follow orders, but they will feel a compulsion to aid and protect the caster. Most otherworldly creatures are unaffected, though the undead can be compelled to avoid the caster. The most common domination spells are: turn undead, command creatures, and command humanoids.",,
1,id_331320671528726561,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Dwarven ghosts are encountered in the ancient abandoned Dwemer ruins. They are aggressive and dangerous, but ectoplasm, a filmy residue that remains after the revenant spirit of a Dwemer has been banished from the mortal plane, is a rare, valuable substance with modest magical properties. Normal weapons do not harm them; only enchanted or silver weapons or deadly spells affect them.",,
1,id_246551470990629104,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Dwemer centurions are enchanted war devices in the form of animated metal creatures. There are three classes of Dwemer centurions: the centurion spider, the centurion sphere, and the steam centurion. These devices are rarely encountered outside of ancient Dwemer ruins.",,
1,id_28108211933125125330,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Elemental damage spells injure natural and supernatural creatures with magics based on the elemental forces of fire, frost, shock, and poison. Here is a list of the most basic destruction spells, representing all the fundamental classes of elemental damage effects: flame, flamebolt, spark, sparkbolt, shard, shardbolt, poison, and poisonbolt. In general, these effects cause damage on touch or at range, and the '-bolt' version is the ranged variant of the spell.",,
1,id_3251759921593423704,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Fortify spells temporarily increase fundamental attributes for the duration of the spell effects. The most common restoration spells of this kind are: nimbleness, fortitude, vigor, vitality, wisdom, jack of trades, charisma, feet of notorgo, powerwell, orc strength, and iron will.",,
1,id_3120422752256451781,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,Greater bonewalkers defend the tombs of clan and kin. Greater bonewalkers are aggressive and dangerous. Bonemeal is a finely ground powder with modest magical properties made from the bones of the bonewalker.,,
1,id_3176116500146246976,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Other mysticism spells work directly upon the subtle magical forces of the unseen world. The most common of these mysticism spells are: purge magicka, touch dispel, Almalexia's grace, soul trap, telekinesis, detect creature, detect enchantment, detect key, spell absorption, and reflect.",,
1,id_2000751281170626256,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Resist spells increase the subject's ability to resist the hostile effects of a variety of malign influences. The most common restoration spells of this kind are: resist fire, resist frost, resist shock, resist magicka, resist common disease, resist blight disease, resist poison, and resist paralysis.",,
1,id_2270572163667479,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Restore spells restore fundamental attributes reduced by attribute-damaging magical effects. These spells are the only means of restoring attributes injured in this fashion. The most common restoration spells of this kind are: restore agility, restore endurance, restore fatigue, restore health, restore intelligence, restore luck, restore personality, restore speed, restore strength, restore willpower, and restore spell points.",,
1,id_1756623776980030532,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Summoning spells summon otherworldly creatures from the outer realms to ward and protect the caster for the duration of the magical effect. More common spells of this sort include: summon ancestral ghost, summon least bonewalker, summon greater bonewalker, summon skeletal minion, and summon scamp. More powerful spells of this class, like summon dremora and summon daedroth, expend too much magicka to be practical for all but master sorcerers.",,
1,id_2643922391275126885,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"The Bonelord is a revenant that protects the tombs of clan and kin. Bonemeal, the finely ground powder made from the bones of the skeleton minions, has modest magical properties.",,
1,id_19606222421461031012,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"The centurion sphere is an enchanted animated artifact of Dwemer creation. These aggressive and dangerous devices compress into a ball when inactive, and transform into a mobile warrior when aroused. Scrap metal collected from Dwemer artifacts is rare and precious, and prized both by collectors of antiquities and students of metals and enchantments.",,
1,id_2486073072388425309,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"The centurion spider is an enchanted animated artifact of Dwemer creation. Constructed in the form of large metal spiders, they are aggressive and dangerous. Scrap metal collected from Dwemer artifacts is rare and precious, and prized both by collectors of antiquities and students of metals and enchantments.",,
1,id_1966627576276348,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"The eleven fundamental attributes of natural and supernatural beings are agility, endurance, fatigue, health, intelligence, luck, personality, speed, strength, willpower, magicka. Scholars and sages of the six magic colleges are familiar with these fundamental attributes from the works of the earliest Aldmeri philosophers, and the concepts have been adopted by all the other scholarly disciplines of Imperial culture.",,
1,id_207271689418857,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"The frost centurion is an enchanted animated artifact of Dwemer creation. Constructed in the form of an armored warrior, they are aggressive and dangerous. Scrap metal collected from Dwemer artifacts is rare and precious, and prized both by collectors of antiquities and students of metals and enchantments.",,
1,id_30961682816419891,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"The Mages Guild is a professional organization chartered by the Emperor to promote study of the arcane arts. And it's where you go to find wizards for hire. Training, goods, and services are cheaper for members, and the Guild Stewards know where to find work. If you're thinking of making wizardry your profession, you should join and work your way up the ranks. Look for guild halls in Balmora, Ald'ruhn, Wolverine Hall in Sadrith Mora, and the Foreign Quarter in Vivec.",,
1,id_4882276731641618233,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"The skeleton is a revenant that protects the tombs of clan and kin. Bonemeal, the finely ground powder made from the bones of the skeleton, has modest magical properties.",,
1,id_17223320071421024605,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"The steam centurion is an enchanted animated artifact of Dwemer creation. Constructed in the form of an armored warrior, they are aggressive and dangerous. Scrap metal collected from Dwemer artifacts is rare and precious, and prized both by collectors of antiquities and students of metals and enchantments.",,
1,id_2427128460137691695,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"There are many common variants of alteration spells, not to mention the countless custom versions created by ambitious spellcasters. But here is a list of the most basic spells, representing all the fundamental classes of spell effects produced by this college: water breathing, buoyancy, water walking, shield, fire shield, shock shield, frost shield, burden, feather, jump, slowfall, levitate, lock, and open.",,
1,id_576832301153230018,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"There are many common variants of destruction spells, not to mention the countless custom versions created by ambitious spellcasters. There are so many different destruction spells that it helps to divide them into five different classes of effects: elemental damage, attribute-draining, attribute-damaging, vulnerability, and disintegration.",,
1,id_29352121462664811057,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"There are many common variants of illusion spells, not to mention the countless custom versions created by ambitious spellcasters. But here is a list of the most basic spells, representing all the fundamental classes of spell effects produced by this college: hide, chameleon, light, chameleon, night-eye, charming touch, paralysis, silence, blind, earwig, calm humanoid, calm creature, frenzy humanoid, frenzy creature, demoralize humanoid, demoralize creature, rally humanoid, and rally creature.",,
1,id_17916173031766812673,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"There are many common variants of mysticism spells, not to mention the countless custom versions created by ambitious spellcasters. It helps to divide mysticism into three different classes of effects: transport spells, absorption spells, and other mysticism spells.",,
1,id_2997531178231842085,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"There are many common variants of restoration spells, not to mention the countless custom versions created by ambitious spellcasters. It helps to divide restoration into four different classes of effects: cure spells, restore spells, fortify spells, and resist spells.",,
1,id_2511233862310428839,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"There are only two common disintegration spells: weapon eater and armor eater. Each causes the affected item to become worn and less effective. Neither can actually cause an item to cease to exist, but each can reduce its target's effectiveness so much that it becomes completely useless until repaired.",,
1,id_252982091517650291,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"There aren't many of us here in Balmora. Just me, Culumaire, Imare, Nalcarya the Alchemist, Hecerinde, and Tyermaillin. Why do you ask?",,
1,id_2363974602738031516,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"These are the monstrous servants of Dagoth Ur known by name to natives of Vvardenfell. Corprus beasts include the corprus stalker and the lame corprus. Lesser Dagoth followers include the ash slave and ash zombie. The greatest, most feared of Dagoth Ur's servants are the ash ghoul, the ascended sleeper, and the ash vampire.",,
1,id_23119152142393726326,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Transport spells instantaneously transport the caster from one location to another. Four mysticism transport effects are common in Morrowind: mark, recall, divine intervention, and Almsivi intervention.",,
1,id_31936163024557780,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Undead creatures encountered on Vvardenfell include ghosts like the ancestor ghost, guardian ancestor, wraith, dwarven ghost, dwarven guardian, and dwarven wraith. A fleshy revenant is called a bonewalker, and includes the bonewalker and the greater bonewalker. Fleshless revenants include skeletons, skeleton archers, skeleton warriors, skeleton champions, and bonelords. Vampires, profane undead creatures, have been hunted almost to extinction.",,
1,id_2909812504499725316,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Unlike spells of the other colleges, there are few variants and versions of the conjuration spells, other than according to effect duration. There are four different classes of restoration spells: domination spells, summoning spells, bound weapons spells, and bound armor spells.",,
1,id_3152769131282116838,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Vulnerability spells make natural and supernatural creatures more vulnerable to magics based on the elemental forces of fire, frost, magica, poison, and shock, reducing the chance that a victim will avoid suffering the effects of all or part of a magical attack. The most common of these destruction spells are: weakness to fire, weakness to frost, weakness to shock, weakness to magicka, and weakness to poison.",,
1,id_13378205222174727107,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Wraiths are revenant spirits that commonly defend the tombs of clan and kin, but may also be summoned and controlled by sorcerers. Wraiths are aggressive and very dangerous. Ectoplasm is a filmy residue with modest magical properties that remains after a revenant spirit has been banished from the mortal plane.",,
1,id_183751218057223251,estoril,Estoril,High Elf,Female,Thieves Guild,Wet Ear,Topic,,"It's a worthy cause. Sorry, but this is all I can afford.",,
1,id_1762721149353153,estoril,Estoril,High Elf,Female,Thieves Guild,Wet Ear,Topic,,You have my contribution.,,
1,id_1963323125160856184,estoril,Estoril,High Elf,Female,Thieves Guild,Wet Ear,Topic,,"You're right. We all must do our part. Here. It's not much, but it's all I can spare.",,
1,id_3167635102034421974,hession,Hession,High Elf,Female,,,Topic,,"Fantastic!  Here's all you have to do:  Go around and talk to everyone in the bar. If they're too drunk, or unruly, or just a bad character, throw them out. Report to me when you're done.",,
1,id_2308555682290125724,hession,Hession,High Elf,Female,,,Topic,,Fantastic. You took care of a drunk and got a hustler to stop hustling. Grub couldn't have done it better himself. Here's your payment. And thank you.,,
1,id_7253154481398616761,hession,Hession,High Elf,Female,,,Topic,,"Great, although I still have a bad feeling about things. Oh, well, here's your payment. Thanks a lot for your help, %PCName.",,
1,id_2996844043239598,hession,Hession,High Elf,Female,,,Greeting,,"Have you taken care of all the problems out there, %PCName?",,
1,id_2998724306678324417,hession,Hession,High Elf,Female,,,Topic,,"Look, you still haven't taken care of that drunk.",,
1,id_32372410319415664,hession,Hession,High Elf,Female,,,Greeting,,"Salutations, %PCRace. Can I help you find something? Looking for beds for rent? Perhaps you'd be interested in helping me with some work I need taken care of?",,
1,id_136651368272122489,hession,Hession,High Elf,Female,,,Greeting,,"Salutations, %PCRace. I don't need any more help right now. Are you maybe looking for beds for rent?",,
1,id_92675220259412680,hession,Hession,High Elf,Female,,,Topic,,"Thank you for the assistance, but I really don't appreciate having my patrons KILLED on premises, no matter how drunk they are.  I'll take that idiot Orc, Grub, over you any day of the week. At least you got Galms to stop hustling, so I suppose you're worth something after all.  Here, take these wages for your work.",,
1,id_1091313253198571778,hession,Hession,High Elf,Female,,,Topic,,"Thank you for the assistance, but I really don't appreciate having my patrons KILLED on premises, no matter how drunk they are.  I'll take that idiot Orc, Grub, over you any day of the week. At least you got Galms to stop hustling, so I suppose you're worth something after all.  Here, take these wages for your work.",,
1,id_234315643133312879,hession,Hession,High Elf,Female,,,Topic,,"Thank you for the assistance, but I really don't appreciate having my patrons KILLED on premises, no matter how drunk they are. I'll take that idiot Orc, Grub, over you any day of the week. Here, take these wages and get out of my sight.",,
1,id_1861996842107814811,hession,Hession,High Elf,Female,,,Topic,,Thank you for your assistance.,,
1,id_2467420241504626206,hession,Hession,High Elf,Female,,,Topic,,"Very well, the bed is yours for the day. You'll find the room on the bottom floor, at the North end of the bar.",,
1,id_858728290410820488,hession,Hession,High Elf,Female,,,Topic,,"Well, let me know when you are.",,
1,id_3216014132159614594,hession,Hession,High Elf,Female,,,Topic,,"Well, that's okay.  I'm sure Grub will be making his way back here... eventually.",,
1,id_299763076779795897,hession,Hession,High Elf,Female,,,Topic,,"Yes, well, you see my usual bouncer, Grub, didn't show today. Probably got lost in the Pavilion again, the Orcish ninny.  Anyway, would you be willing to stand in for him? All you would have to do is make one sweep through the bar crowd. If memory serves, we don't get too many people coming and going this time of day. What do you say?  Are you up for it?",,
1,id_597868222416527103,hession,Hession,High Elf,Female,,,Topic,,"Yes, you know, the drunks and the vagrants and the ne'er-do-wells. Did you find them all and take care of them?",,
1,id_14351211893018622051,hession,Hession,High Elf,Female,,,Greeting,,"You still haven't taken care of your bouncer duties, %PCRace. I can spot one drunk from here. Head back out and make sure this place is free from troublemakers like that.",,
1,id_239447392288875141,imare,Imare,High Elf,Female,Hlaalu,Lawman,Topic,,"Secure the South Wall? What are you talking about, %PCRace?",,
1,id_1977231881181292429,imare,Imare,High Elf,Female,Hlaalu,Lawman,Topic,,"There aren't many of us here in Balmora. Just me, Estirdalin, Culumaire, Nalcarya the Alchemist, Hecerinde, and Tyermaillin. Why do you ask?",,
1,id_9378214719609929,iniel,Iniel,High Elf,Female,Mages Guild,Apprentice,Topic,,"Doesn't sound familiar to me. I meet many people, though. It's hard to keep them straight.",,
1,id_2806096322446914728,iniel,Iniel,High Elf,Female,Mages Guild,Apprentice,Topic,,"Hmmm...yes. I believe I've seen it before, or at least one similar. I think it was when I was in the Gateway Inn last week, talking to another Altmer. Hard to be certain, though. It was a long night of drinking. I'm sure you would understand.",,
1,id_4476159481439310829,iniel,Iniel,High Elf,Female,Mages Guild,Apprentice,Topic,,"I can transport you instantaneously to the Mages Guild at Vivec, Caldera, Ald'ruhn, or Balmora.",,
1,id_29122277261103617235,iniel,Iniel,High Elf,Female,Mages Guild,Apprentice,Greeting,,"What, vampire? Make it quick.",,
1,id_30258262292656821579,nalcarya of white haven,Nalcarya of White Haven,High Elf,Female,,,Topic,,I am Nalcarya. How may I help you?,,
1,id_14491371188418521,nalcarya of white haven,Nalcarya of White Haven,High Elf,Female,,,Topic,,"I doubt they would care if someone stole their watered-down, inferior wines. My own shop's security needs are far more important. I've had all sorts of things stolen from me in this den of thieves.",,
1,id_273702021591405317,nalcarya of white haven,Nalcarya of White Haven,High Elf,Female,,,Topic,,"There aren't many of us here in Balmora. Just me, Estirdalin, Imare, Culumaire, Hecerinde, and Tyermaillin. Why do you ask?",,
1,id_11346512280524452,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"Ahhh...you've gotten them for me. Excellent. Did you have to kill many of your ilk for my benefit? Take this as payment, and leave my sight.",,
1,id_9825322466812215,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"Excellent. Sometimes I wonder if it is not a good thing your kind exists. You may keep whatever else you found on his corpse. I'm sure that the fool had something of use to you. If you are still looking for something to do, I require some vampire dust for a spell I'm researching.",,
1,id_263351794215120912,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"Excellent. Sometimes I wonder if it is not a good thing your kind exists. You may keep whatever else you found on his corpse. I'm sure that the fool had something of use to you. If you are still looking for something to do, I require some vampire dust for a spell I'm researching.",,
1,id_1500915192974013252,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Greeting,,"Have you found my vampire dust yet, lifeless thing?",,
1,id_2811024839205246927,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"He is dead, but you do not have his key! Stupid creature. I need that key if I am to gain access to all of his research.",,
1,id_436019758954820477,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,How did you... I mean where did you get a copy of Chimarvamidium? I've been looking for this book. Perhaps you'd be willing to part with it?,,
1,id_145448221388318435,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,I don't care what he asked you to do. The best thing for all of us is to ignore that Scuttlehead. Last year he asked me to learn the language of the Silt Striders so we could question them about who they took to different cities.,,
1,id_23135326841307430151,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Greeting,,I have nothing further about which I wish to speak to you.,,
1,id_1785022184115532416,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"I need three portions of vampire dust for a spell I am currently researching. You may be able to find it in the shops of finer apothecaries or alchemists. I would prefer it to be fresh, though. Straight from a vampire.",,
1,id_299354959860027837,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Greeting,,"I wanted to have someone killed. Did you do it, creature?",,
1,id_233381851916610348,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,My rival is dead by your hands.,,
1,id_4493228852761410466,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"Thank you. I won't forget this. Just a suggestion... Keep quiet about this book, %PCName. Some members of the Mages Guild can be very jealous.",,
1,id_22591291781434814289,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"Thank you. I won't forget this. Just a suggestion... Keep quiet about this book, %PCName. Some members of the Mages Guild can be very jealous.",,
1,id_123721910514845403,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"That is most unfortunate, %PCRank. I thought you would be willing to assist a fellow Guild member.",,
1,id_146312481502513753,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,The Dark Brotherhood is ready to make their move on the Morag Tong. I hear the Night Mother herself has come to Vvardenfell.,,
1,id_9240273352055117689,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Greeting,,"Though I find your kind abhorrent, you can serve a purpose for me. I wish to have someone killed.",,
1,id_85223887638232106,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"Why, I've never heard of such a book...",,
1,id_1104444413038726341,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"Yes. I need to have a rival eliminated, but I don't wish to be directly involved in the affair. His name is Shashev, and my informants tell me he is at the Ald-Skar Inn in Ald'ruhn. Kill him for me, vampire, and return with his key.",,
1,id_22314248811993217429,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"You already have it? That's fortunate. How many of your own kind did you have to kill for that, lifeless creature? Still, I need it, and I will reward you. Take this.",,
1,id_22382137861203922950,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"You've already killed Shashev, Dark One? Well done indeed. And it is good you brought me the key as well. If you are still looking for something to do, I require some vampire dust for a spell I'm researching.",,
1,id_3024723747100571902,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"You've already killed Shashev, Dark One? Well done indeed. But I need his key from him. Get it for me.",,
1,id_1647172851283631214,sondaale of shimmerene,Sondaale of Shimmerene,High Elf,Female,,,Greeting,,"Are you my guide from the Fighters Guild? I am sorry I went ahead on my own. Please, let us travel together back outside.",,
1,id_9087203292266728231,sondaale of shimmerene,Sondaale of Shimmerene,High Elf,Female,,,Topic,,Can you guide me back outside?,,
1,id_317879906115849179,sondaale of shimmerene,Sondaale of Shimmerene,High Elf,Female,,,Topic,,Do you want me to wait here?,,
1,id_9473587057001458,sondaale of shimmerene,Sondaale of Shimmerene,High Elf,Female,,,Topic,,Get me out of here.,,
1,id_1010169941828641,sondaale of shimmerene,Sondaale of Shimmerene,High Elf,Female,,,Greeting,,I am lost and frightened. Would you please travel together with me back outside?,,
1,id_3186080982378213358,sondaale of shimmerene,Sondaale of Shimmerene,High Elf,Female,,,Topic,,I will wait here until you think it is safe.,,
1,id_9287280852144018976,sondaale of shimmerene,Sondaale of Shimmerene,High Elf,Female,,,Greeting,,"Thank you for your help, %PCName. It looked to me like the place was safe.",,
1,id_6456284481728923111,sondaale of shimmerene,Sondaale of Shimmerene,High Elf,Female,,,Topic,,"Thank you, %PCName, but I can make my own way from here.",,
1,id_19464161002082015326,tenyeminwe,Tenyeminwe,High Elf,Female,Mages Guild,Conjurer,Greeting,,Are you ready to travel together to the Telvanni docks?,,
1,id_1651129701143646435,tenyeminwe,Tenyeminwe,High Elf,Female,Mages Guild,Conjurer,Topic,,Do you want me to follow you?,,
1,id_9107208102074010578,tenyeminwe,Tenyeminwe,High Elf,Female,Mages Guild,Conjurer,Topic,,Do you want me to wait here?,,
1,id_25012416194811829,tenyeminwe,Tenyeminwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"I will wait for you here. Please hurry, %PCName. I do not feel safe here in Sadrith Mora.",,
1,id_1324475911810810788,tenyeminwe,Tenyeminwe,High Elf,Female,Mages Guild,Conjurer,Topic,,It's Gals Arethi's ship. It's the one furthest to the west.,,
1,id_29503274223246327451,tenyeminwe,Tenyeminwe,High Elf,Female,Mages Guild,Conjurer,Topic,,Now I can return to Summerset Isle. I've had enough of these Telvanni.,,
1,id_1623231102222405384,tenyeminwe,Tenyeminwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"Thank you for taking me to the Elf-Skerring. I was keeping these scrolls just in case something unfortunate happened. Since I have arrived safely, I feel you deserve them.",,
1,id_904229225152662327,tenyeminwe,Tenyeminwe,High Elf,Female,Mages Guild,Conjurer,Greeting,,Thank you for taking me to the Telvanni docks.,,
1,id_868930607851132300,tenyeminwe,Tenyeminwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"Thanks for getting me here, %PCName. The Elf-Skerring will take me far, far away from here.",,
1,id_74518841203442282,tenyeminwe,Tenyeminwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"Very well. Take me to the Elf-Skerring at the Telvanni docks, %PCName.",,
1,id_19775194833249216472,aundae vampire 3,Vampire,High Elf,Female,,,Topic,,"That is what we are, and what we will always be. We live apart from the clans: Aundae, Berne, and Quarra. They will not accept us into their fold, so we live under the ground, surfacing to prey on the warmbloods that live above. Though the clans shun us, we are powerful, and have very few weaknesses.",,
1,id_658722882131225161,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,A calcinator is a stove or crucible which reduces metals and substances to ash so their arcane properties can be separated from the dross. They must be made of porcelain or iron device to withstand the high temperatures necessary to reduce certain substances to ash.,,
1,id_263807669600124810,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"A calming tea with modest magical properties is brewed from the thick, bitter-tasting root of the trama shrub. The Trama shrub grows in the bitter, ashy soils of the Ashlands, Molag Amur, and Red Mountain.",,
1,id_2718011837103625929,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"A daedra's heart must be removed during the brief period of its appearance on the mortal plane. The daedra's heart has modest magical properties, but, since removing the heart is generally fatal to the specimen, the substance is rare and expensive.",,
1,id_3144611471925214760,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Alchemists, apothecaries, and healers, as well as general merchants, sell commercial potions. These potions are easy and reliable, but costly. If you have training and skill in alchemy, and the necessary apparatus and ingredients, you can make your own homemade potions in the field. The eleven kinds of potions are: cure potions, restore potions, fortify potions, resist potions, aquatic potions, mysticism potions, alteration potions, illusion potions, detect potions, shield potions, and toxic potions.",,
1,id_1100420302816620872,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Alteration potions provide beneficial magical effects from the domain of the Arcane College of Alteration. Alteration potions include: burden, feather, and levitate.",,
