Done,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue
,id_2458884461596521935,Trels Varis,Trels Varis,Dark Elf,Male,,,Greeting,,"'Honest'. So you expect me to trust you? My experiences with trusting adventurers like you have been disappointing in the past. But... this time, you may go. I'd like to preserve our secret office... but I won't kill you to do it. Just go... and keep your mouth shut."
,id_22959208171161821005,Trels Varis,Trels Varis,Dark Elf,Male,,,Greeting,,"What are you doing here? And may I suggest you make your answer very clear, because this office and what we do here is a well-kept-secret. And we wish to keep it a secret, even if it means that you do not leave here alive."
,id_3234248923247631074,Trels Varis,Trels Varis,Dark Elf,Male,,,Greeting,,"What are you doing here? And may I suggest you make your answer very clear, because this office and what we do here is a well-kept-secret. And we wish to keep it a secret, even if it means that you do not leave here alive."
,id_2312527976221225592,tuls valen,Tuls Valen,Dark Elf,Male,Temple,Master,Topic,,Bulfim gra-Shugarz is dead.
,id_2215026641968827092,tuls valen,Tuls Valen,Dark Elf,Male,Temple,Master,Topic,,Bulfim gra-Shugarz is dead? That is a shame. Perhaps you can prove your compassion some other way.
,id_148132270975028751,tuls valen,Tuls Valen,Dark Elf,Male,Temple,Master,Topic,,"Vivec often showed compassion to his enemies. You must show compassion by curing Bulfim gra-Shugarz, a Sheogorath worshipper in Maelkashishi. Take this potion of cure blight. You can cure Bulfim by giving her the potion... But it is expensive. I would prefer you learned a spell such as 'Rilms' Gift' and returned the potion to me."
,id_2796670822571010700,tuls valen,Tuls Valen,Dark Elf,Male,Temple,Master,Topic,,"You cured Bulfim gra-Shugarz and have proven your compassion. You might be interested in this book, which has an important lesson on the rewards of compassion. Were you able to preserve the potion?"
,id_29914238421347426986,tuls valen,Tuls Valen,Dark Elf,Male,Temple,Master,Topic,,You have slain Bulfim gra-Shugarz?! You were to cure her -- not kill her! Perhaps you are not suited for the Temple.
,id_13745379721786468,ulath-pal,Ulath-Pal,Dark Elf,Male,Ashlanders,Ashkhan,Topic,,"You want me to name you Erabenimsun Nerevarine? I would rather name you '%PCName Guar-Dung'. You are a hound. I despise you for a foreign fool, as do all my loyal gulakhans. The only honor I will show you is to kill you with my own hand if you ever trouble me again. Leave my sight, now, while you can."
,id_1722618575146031517,Uryn Maren,Uryn Maren,Dark Elf,Male,East Empire Company,Underling,Greeting,,Good work. Better go see Carnius.
,id_15515279042185623852,vatollia apo,Vatollia Apo,Dark Elf,Male,Imperial Legion,Spearman,Topic,,I already gave you the key.
,id_25379293351898920414,vorar helas,Vorar Helas,Dark Elf,Male,,,Topic,,Tell him I'd be willing to do business with him again some time.
,id_188642182911529872,yakum hairshashishi,Yakum Hairshashishi,Dark Elf,Male,,,Topic,,"There is bad magic in the dust from Red Mountain. The grass dies, the kwama and guar go mad, bite and fight. These are very hard times for the tribes, so the tribes go raiding. Here there is no blight, and I live in big house and get rich and soft like a fat trader."
,id_404511631560710147,yakum hairshashishi,Yakum Hairshashishi,Dark Elf,Male,,,Topic,,"There's bad magic in the dust from Red Mountain. The Sharmat Dagoth Ur sends bad dreams in the dust. The people can't sleep, act crazy. When the blight storms come, soul sickness comes -- both together. When I lived in the ashlands, I got no sleep, had bad dreams, was all the time tired. Now that I'm here in Pelagiad, I sleep fine."
,id_167615447137002431,yantus,Yantus,Dark Elf,Male,Ashlanders,Hearthfriend,Greeting,,"You have slain one of the peace-loving Erabenimsun. You deserve to die. Though we have no champion to bring us justice, we still have our pride. We will not speak with you, even though you threaten to murder us, too."
,id_32273253841382532709,big helende,Big Helende,High Elf,Female,Thieves Guild,Mastermind,Topic,,"Fara, the proprietor of Fara's Hole in the Wall, and Dinara Othrelas, the cook over at Llethri Manor in Ald'ruhn, have an annual cooking contest. Fara wants an edge in this year's contest, and she's hired us to steal Dinara Othrelas' copy of 'Redoran Cooking Secrets', which should be somewhere in Llethri Manor."
,id_19880206552472026882,big helende,Big Helende,High Elf,Female,Thieves Guild,Mastermind,Topic,,I'd like to see if you can get Felen Maryon's staff.
,id_1986056692116910551,big helende,Big Helende,High Elf,Female,Thieves Guild,Mastermind,Topic,,One of our customers wants the book 'Redoran Cooking Secrets'.
,id_2336116263341116759,big helende,Big Helende,High Elf,Female,Thieves Guild,Mastermind,Topic,,So do you have the potion recipe?
,id_8193242452988327024,big helende,Big Helende,High Elf,Female,Thieves Guild,Mastermind,Topic,,"That's fair. It's a good staff, after all. Good work getting it, %PCRank. As a reward for the work you've done for me, take this ring. It can be a big help grabbing things when you don't want to be seen. You've done some good work for me, %PCName. If there's any money on your head, I'll have someone take care of it. Good work."
,id_27370208421296421915,big helende,Big Helende,High Elf,Female,Thieves Guild,Mastermind,Topic,,"They're not usually for sale, and when they are, they're a bit too pricey for most people. I've heard that Berwen the Trader in Tel Mora is selling one, but you can get it for a 'special discount', if you're careful. There may be a few others here and there. Bring me any Grandmaster's Retort, and I'll pay you well for it."
,id_224891991146239,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Absorption spells transfer fundamental attributes from the victim to the caster. For the duration of the spell, the victim's attributes are drained, while the caster's attributes are increased. At the end of the spell effect, attributes return to normal. The most common of these mysticism spells are: absorb agility, absorb endurance, absorb fatigue, absorb health, absorb intelligence, absorb luck, absorb personality, absorb speed, absorb strength, absorb willpower, and absorb magicka."
,id_9943195281391319622,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Attribute-damaging spells actually destroy the eleven fundamental attributes of natural and supernatural beings: agility, endurance, fatigue, health, intelligence, luck, personality, speed, strength, willpower, magicka. The victim's attributes are reduced permanently. The most common of these destruction spells are: curse agility, curse endurance, curse fatigue, curse health, curse intelligence, curse luck, curse personality, curse speed, curse strength, curse willpower, and curse magicka."
,id_30600124662855028420,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Attribute-draining spells reduce the eleven fundamental attributes of natural and supernatural beings: agility, endurance, fatigue, health, intelligence, luck, personality, speed, strength, willpower, magicka. The reduction is only temporary, and the attribute returns to normal after the duration of the magical effect elapses. The most common of these destruction spells are: clumsiness, distraction, exhaustion, gash spirit, misfortune, spite, strain, temptation, torpor, weakness, and wound."
,id_2270572163667479,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Restore spells restore fundamental attributes reduced by attribute-damaging magical effects. These spells are the only means of restoring attributes injured in this fashion. The most common restoration spells of this kind are: restore agility, restore endurance, restore fatigue, restore health, restore intelligence, restore luck, restore personality, restore speed, restore strength, restore willpower, and restore magicka."
,id_2909812504499725316,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Unlike spells of the other colleges, there are few variants and versions of the conjuration spells, other than according to effect duration. There are four different classes of conjuration spells: domination spells, summoning spells, bound weapons spells, and bound armor spells."
,id_3152769131282116838,estirdalin,Estirdalin,High Elf,Female,Mages Guild,Apprentice,Topic,,"Vulnerability spells make natural and supernatural creatures more vulnerable to magics based on the elemental forces of fire, frost, magicka, poison, and shock, reducing the chance that a victim will avoid suffering the effects of all or part of a magical attack. The most common of these destruction spells are: weakness to fire, weakness to frost, weakness to shock, weakness to magicka, and weakness to poison."
,id_1104444413038726341,sirilonwe,Sirilonwe,High Elf,Female,Mages Guild,Conjurer,Topic,,"Yes. I need to have a rival eliminated, but I don't wish to be directly involved in the affair. His name is Shashev, and my informants tell me he is at the Ald Skar Inn in Ald'ruhn. Kill him for me, vampire, and return with his key."
,id_30265300581951520680,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Animal products of commercial value on Vvardenfell include the following: alit hide, crab meat, dreugh wax, guar hide, hound meat, kagouti hide, kwama cuttle, kwama egg, netch leather, racer plumes, rat meat, scales, scrib jelly, scrib jerky, scuttle, shalk resin, and Sload soap."
,id_325781095134026579,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Ash yam is a tough tuberous root vegetable with modest magical properties. It grows commonly in the Ascadian Isles region.
,id_13350199963104627693,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Bittergreen is a trailing plant with modest magical properties. It grows in the West Gash, the Ashlands and on Red Mountain."
,id_105551432248822453,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Black anther is a flowering plant that grows in the Ascadian Isles and along Azura's Coast.
,id_3029317942805424708,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Bonemeal is a finely ground powder with modest magical properties made from the bones of undead creatures often found guarding ancestral tombs.
,id_24884160013025222110,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Fortify potions temporarily increase attributes and abilities. Fortify potions include: fortify strength, fortify intelligence, fortify willpower, fortify agility, fortify speed, fortify personality, fortify luck, fortify health, fortify magicka, fortify fatigue, and fortify endurance."
,id_6528262189054533,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Gold kanet is a flowering plant commonly found in the Ascadian Isles, Sheogorad island and on Azura's Coast."
,id_31411165042710830913,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Green lichen is a hardy primitive plant with modest magical properties that grows in the West Gash and on Sheogorad.
,id_16360239411201131952,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Kreshweed fiber is a resinous fiber with modest magical properties that comes from the coarse grass of the West Gash and Azura's Coast called kreshweed.
,id_6669324891535016414,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Making potions requires pieces of specialized alchemical equipment called 'apparatus'. Better quality apparatus are more reliable in their results, and produce a finer product. The four types of apparatus are: mortar and pestle, retort, alembic, and calcinator. Apparatus can be purchased from alchemists."
,id_11962267521894620602,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Moon sugar is a grainy powder of small white crystals refined from cane grasses of Elsweyr's coasts and estuaries. Used as a spice in Elsweyr, it has modest magical properties, and is also a potent narcotic, and illegal in Morrowind and the rest of the Empire. Criminals have attempted to grow moon sugar grasses in Vvardenfell, without success."
,id_15824296241519520,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Raw ebony is one of the most precious substances in the Empire, and most of the continent's deposits are here on Vvardenfell. Raw ebony itself is an extremely hard, durable, black glass-like substance, said to be the crystallized blood of the gods. Raw ebony is protected by Imperial law, and may not be mined or exported without an Imperial charter. Ebony smuggling is a profitable but dangerous source of illegal wealth on Vvardenfell."
,id_3250632185324922805,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Restore potions permanently restore attributes and abilities reduced by harmful spells or supernatural attacks. Restore potions include: restore strength, restore intelligence, restore willpower, restore agility, restore speed, restore personality, restore luck, restore health, restore magicka, restore fatigue, and restore endurance."
,id_15139131412919526908,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Stoneflower petals are collected from a small common blue flower of the West Gash and Azura's Coast.
,id_2675029013504325922,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"The meat of the slaughterfish is mealy and noisome, but dried slaughterfish scales are said by locals to be 'a crunchy treat' when prepared in the native manner. Foreigners are advised to beware of slaughterfish scales."
,id_1033032305901726313,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"These smooth, round, lustrous beads are prized for ornamental purposes. The cave kollop and other native Morrowind mollusks only occasionally produce pearls; their scarcity increases their market value."
,id_289617492682623188,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Toxic potions are potions with undesirable effects. They are not available commercially, and when found, usually represent clumsy or ill-informed attempts to make useful potions by unskilled alchemists. Toxic potions include: drain strength, drain intelligence, drain willpower, drain agility, drain speed, drain personality, drain luck, drain health, drain magicka, drain fatigue, drain endurance, and paralyze."
1,id_1248319992938512979,arrille,Arrille,High Elf,Male,,,Topic,,"If you need directions, talk to our local scout, Elone the Redguard. She's here in the tradehouse somewhere. And you might want a copy of 'Guide to Vvardenfell' -- I think I still have a copy for sale."
1,id_16890297712091512590,arrille,Arrille,High Elf,Male,,,Topic,,"If you want to live to a ripe old age, buy a weapon and as much armor as you can wear and still run from trouble. Buy a spell or two. And practice your skills. Don't practice on citizens. We call that foul murder, and we don't like it. But you can kill smugglers and bandits and other outlaws all you like. Outlaws have no rights. Plenty of adventurers make a living from killing and looting outlaws. That smuggler scum down in Addamasartus, for instance. The cave down near the silt strider platform."
,id_25638323432841031220,athellor,Athellor,High Elf,Male,,,Greeting,,"'Fall of the Snow Prince', you say? Fascinating. Let me see it. Hmmm...yes...yes...amazing! By my Falmer ancestors, you've done it, %PCName! The account in this tome is remarkable! Rieklings indeed! I don't see how this Snow Prince could have been anything BUT a Falmer, do you? Splendid, splendid. You're a credit to explorers everywhere, %PCName. Here's the gold, as promised, and thank you!"
,id_19418230893253012817,eraamion,Eraamion,High Elf,Male,Mages Guild,Journeyman,Topic,,"Absorption spells transfer fundamental attributes from the victim to the caster. For the duration of the spell, the victim's attributes are drained, while the caster's attributes are increased. At the end of the spell effect, attributes return to normal. The most common of these mysticism spells are: absorb agility, absorb endurance, absorb fatigue, absorb health, absorb intelligence, absorb luck, absorb personality, absorb speed, absorb strength, absorb willpower, and absorb magicka."
,id_24750320751636230647,eraamion,Eraamion,High Elf,Male,Mages Guild,Journeyman,Topic,,"Attribute-damaging spells actually destroy the eleven fundamental attributes of natural and supernatural beings: agility, endurance, fatigue, health, intelligence, luck, personality, speed, strength, willpower, magicka. The victim's attributes are reduced permanently. The most common of these destruction spells are: curse agility, curse endurance, curse fatigue, curse health, curse intelligence, curse luck, curse personality, curse speed, curse strength, curse willpower, and curse magicka."
,id_26790282882451215188,eraamion,Eraamion,High Elf,Male,Mages Guild,Journeyman,Topic,,"Attribute-draining spells reduce the eleven fundamental attributes of natural and supernatural beings: agility, endurance, fatigue, health, intelligence, luck, personality, speed, strength, willpower, magicka. The reduction is only temporary, and the attribute returns to normal after the duration of the magical effect elapses. The most common of these destruction spells are: clumsiness, distraction, exhaustion, gash spirit, misfortune, spite, strain, temptation, torpor, weakness, and wound."
,id_3194030349623911952,eraamion,Eraamion,High Elf,Male,Mages Guild,Journeyman,Topic,,"Restore spells restore fundamental attributes reduced by attribute-damaging magical effects. These spells are the only means of restoring attributes injured in this fashion. The most common restoration spells of this kind are: restore agility, restore endurance, restore fatigue, restore health, restore intelligence, restore luck, restore personality, restore speed, restore strength, restore willpower, and restore magicka."
,id_225265492192628541,eraamion,Eraamion,High Elf,Male,Mages Guild,Journeyman,Topic,,"Unlike spells of the other colleges, there are few variants and versions of the conjuration spells, other than according to effect duration. There are four different classes of conjuration spells: domination spells, summoning spells, bound weapons spells, and bound armor spells."
,id_28461657215992978,eraamion,Eraamion,High Elf,Male,Mages Guild,Journeyman,Topic,,"Vulnerability spells make natural and supernatural creatures more vulnerable to magics based on the elemental forces of fire, frost, magicka, poison, and shock, reducing the chance that a victim will avoid suffering the effects of all or part of a magical attack. The most common of these destruction spells are: weakness to fire, weakness to frost, weakness to shock, weakness to magicka, and weakness to poison."
,id_180039401103830822,sinyaramen,Sinyaramen,High Elf,Male,,,Greeting,,"Oh, thankyou."
,id_30079310442701032282,sinyaramen,Sinyaramen,High Elf,Male,,,Greeting,,What can I do for you?
,id_29849179521312713522,sinyaramen,Sinyaramen,High Elf,Male,,,Topic,,"Yes, that ring bears the seal of my great family. Where did you get it?"
,id_380720931236226032,sinyaramen,Sinyaramen,High Elf,Male,,,Topic,,"Yes, that ring bears the seal of my great family. Where did you get it? Never mind. I'm sure it was taken off one of my ancestors killed by your kind."
,id_527024460173021412,tusamircil,Tusamircil,High Elf,Male,Mages Guild,Apprentice,Topic,,"Yes, I've seen a ring like that before. Sinyaramen wears it. Don't expect that he'll speak with you, though. He has little use for your kind. Although...he ordered a potion from me last week. If you deliver it to him for me, he might be willing to talk to you."
,id_215071069531037462,flacassia fauseius,Flacassia Fauseius,Imperial,Female,Mages Guild,Apprentice,Topic,,"Did he give you any duties? Oh, that's not so bad, I guess. He asked me to make an inventory of all the plates and bottles in Vvardenfell. I'm never going to get it done in time."
,id_121358563532626322,gaea artoria,Gaea Artoria,Imperial,Female,Imperial Legion,Agent,Greeting,,Still no word from the Cap'n. I suppose we have to figure he's gone for good.
,id_231671119666316135,glenmoril_witch_cave_3,Isobel of Glenmoril Wyrd,Imperial,Female,,,Greeting,,"The Rite of the Wolf Giver requires one bunch of ripened belladonna berries. Unripened berries won't do, I'm afraid. You can find ripened belladonna berries on belladonna plants that grow near Solstheim's burial barrows, for they thrive on death. The Spriggan creatures have also been known to possess them, on occasion. When you have one bunch of ripened belladonna berries, return it to me."
,id_13731163488516640,ladia flarugrius,Ladia Flarugrius,Imperial,Female,Thieves Guild,Footpad,Topic,,So. You've got a copy of 'Honor Among Thieves'. And maybe you can read. And maybe you're interested in the Thieves Guild. Let me make a suggestion. Go talk to Sugar Lips Habasi in the South Wall in Balmora. Be polite. And maybe you'll learn something you can't learn from books.
,id_1078430072942122995,ladia flarugrius,Ladia Flarugrius,Imperial,Female,Thieves Guild,Footpad,Topic,,"Well, I suppose if you were born yesterday, you might not know what the Thieves Guild is. Can you read? Then look for a copy of 'Honor Among Thieves'."
,id_155295806318489695,ladia flarugrius,Ladia Flarugrius,Imperial,Female,Thieves Guild,Footpad,Topic,,"You're a likely looking case for jink or slink. Here. You can read, or find someone who can. It's a book. 'Honor Among Thieves'. Tells you about the Guild, its rules, who to talk to, where to go. And go talk to Sugar Lips Habasi in the South Wall in Balmora. Tell her I sent you. No thanks necessary. Just help the next guy, and we're even."
,id_82235685474427401,Lalatia Varian,Lalatia Varian,Imperial,Female,Imperial Cult,Oracle,Greeting,Acolyte,"%PCRank %PCName, the healer Urjorad is overdue and presumed dead. He went to the Daedric shrine of Ashalmimilkala with a powerful artifact called the Scroll of Fiercely Roasting. Signs say he has come to grief inside Ashalmimilkala. Go find his body, recover the scroll and return it to us. Or, if you would risk your life to complete the quest that took Urjorad's life, use the scroll to slay Carecalmo, the shrine's ancient High Elf priest, and his powerful High Elf bodyguard Meryaran."
,id_1371319345227026507,Lalatia Varian,Lalatia Varian,Imperial,Female,Imperial Cult,Oracle,Greeting,Acolyte,"%Rank %PCName, the healer Urjorad is (...) --- arvisrend: This greeting should never appear."
,id_377729379119625775,Lalatia Varian,Lalatia Varian,Imperial,Female,Imperial Cult,Oracle,Greeting,Acolyte,"Adusamsi Assurnarairan has told me how you rescued her, and begs me to give you this as a token of her gratitude. From what she says, your task was not easy. I celebrate you, and your courage and determination. Whatever you managed to find at Rotheran is yours to keep and use in the service of the Imperial cult. Thank you again, and speak to me when you are ready to undertake another of the Oracle's Quests."
,id_20440153162230210429,Lalatia Varian,Lalatia Varian,Imperial,Female,Imperial Cult,Oracle,Topic,,"During the Skyrim Captivity, the master weaponsmith Hilbongard of Skyrim and the enchanter Dorach Gusal created an enchanted warhammer -- feather-light, yet brutal as an atronach's fist. This artifact, named 'Skull-Crusher' by its makers, was lost when thieves snatched it from a festival display. Legend says its makers gave Skull-Crusher the power to betray unlawful possessors, returning by its own will to its makers."
,id_607113303119517652,Lalatia Varian,Lalatia Varian,Imperial,Female,Imperial Cult,Oracle,Topic,,"Indeed, you must have located Hilbongard's long-lost forge in the ruins of Anudnabia."
,id_4307194181705211875,raesa pullia,Raesa Pullia,Imperial,Female,Imperial Legion,Champion,Greeting,,"Hello, %PCName. Did you want to talk some more about the Sixth House base near Gnaar Mok?"
,id_14693212602900226839,raesa pullia,Raesa Pullia,Imperial,Female,Imperial Legion,Champion,Topic,,"Only one trooper returned. He died soon after, horribly disfigured with corprus disease, and out of his wits. In his ravings, he spoke of a cavern on the coast -- he called it 'Ilunibi'. It's not on our maps; try asking locals in Gnaar Mok. They fought with cultists and disfigured man-beasts -- corprus monsters, I think. They fled the attackers and got lost in the caves. Then they ran into a half-man creature named Dagoth Gares."
,id_9240151851750911432,raesa pullia,Raesa Pullia,Imperial,Female,Imperial Legion,Champion,Topic,,"This Dagoth Gares slew the rest of the patrol, but spared the one trooper. He told the trooper he was being spared, so he might tell others that 'The Sleeper Awakes', and 'The Sixth House has Risen', and 'Dagoth Ur is Lord, and I am his Priest', and 'All will be One with Him in the Flesh'. The trooper awakened outside the caves and returned here. We couldn't recognize him, and he didn't respond to questions... just kept rambling on like a madman until he died."
,id_180032662991810439,severia gratius,Severia Gratius,Imperial,Female,Imperial Legion,Champion,Topic,,"Very well, then. I hope you will put any personal matters to rest as quickly as you're able, and then return to accept this mission. You are a member of the Imperial Legion, %PCName, and our first duty is to the Empire. I know things seem a bit lax around here, and some of the other guards aren't as motivated as they should be. I expected better from you. Good day."
,id_24682215932296825717,vala catraso,Vala Catraso,Imperial,Female,,,Topic,,"In Morrowind you worry about three kinds of disease -- common disease, blight disease, and corprus disease. Common disease isn't so bad. You can get cured at shrines or temples easily -- but you need to get cured, or people don't want to talk with you. Blight disease is more serious, and potions and cures are harder come by. Corprus disease can't be cured. And some say vampirism is a disease. But the only cure for a vampire is destroying it. Policy on vampires is 'kill on sight'. Or 'run on sight'."
,id_41302208659118958,vala catraso,Vala Catraso,Imperial,Female,,,Topic,,The storm atronach is a powerful Daedric summoning associated with elemental lightning. Crystalline elemental compounds called void salts may be salvaged from the remains of banished storm atronachs.
,id_49929529575306,vala catraso,Vala Catraso,Imperial,Female,,,Topic,,"Yes, we are always looking for more history books. The students wear them out so fast. They don't always understand that the pages are only for reading, not...cleaning. I'm always looking for donations of all four volumes of 'Brief History of the Empire'."
,id_1675880182723518987,volrina quarra,Volrina Quarra,Imperial,Female,Clan Quarra,Ancient,Topic,,"Lord Irarak? Hah! Well, you have done well in destroying that fool. As I promised, you will be allowed access to the services here in Druscashti. Do not overstay your welcome."
1,id_1414520251920928501,albecius colollius,Albecius Colollius,Imperial,Male,,,Topic,,"Did you hear that some fool lost Mentor's Ring? In a tomb along the Bitter Coast, or so they say."
,id_2787917422882822924,benunius agrudilius,Benunius Agrudilius,Imperial,Male,,,Topic,,"FIVE bottles of Cyrodiilic brandy? Do you know what that stuff costs? And I don't mind saying, I don't like your manner, either."
,id_18811103932282821313,benunius agrudilius,Benunius Agrudilius,Imperial,Male,,,Topic,,"FIVE bottles of Cyrodiilic brandy? For a fund-raising dinner? Do you know what you're asking? That stuff is imported, and very dear indeed. No, I'll give you a bottle of the local greef, which is good enough, and all I'll give you."
,id_17483127032878823127,benunius agrudilius,Benunius Agrudilius,Imperial,Male,,,Topic,,Saints and Spirits! Give it a rest! All right. All right. Here. Rob me of my profits and comforts. Take this Cyrodiilic brandy for the fund-raising dinner and leave me in peace.
1,id_1714292802532715578,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"Before you go to Urshilaku camp, see Somutis Vunnis and Crulius Pontanian at Fort Moonmoth. I've asked them to put aside some potions and scrolls for you. Courtesy of the Emperor. In particular, you'll want the cure potions; I hear the blight is very bad up north. And use the Divine Intervention scroll if you find you're in over your head. It will get you safe to an Imperial cult shrine, where you can heal, refit, and try again."
1,id_256041812384511341,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"Continue pursuing the Nerevarine prophecies, as the Emperor commands. First, go to the Hall of Wisdom and Justice, and get Mehra Milo to help you find the lost prophecies. She's being watched; if something has gone wrong, find her private quarters; she'll leave you a message there under the code word 'amaya'. Then take the lost prophecies to Nibani Maesa. From that point, you'll have to follow her directions, and follow the prophecies. Good luck."
1,id_299011057147519792,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"House Redoran is one of the three Dunmer Great Houses on Vvardenfell -- a very serious and honorable bunch. It's difficult for an outlander to join and rise in their ranks, but the Great Houses are where the power lies in Morrowind. Talk to Redoran councilors if you want to become a Redoran retainer."
1,id_22177255061131127667,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"House Telvanni is one of the three Dunmer Great Houses on Vvardenfell. Their nobles are thousand-year-old wizards. Telvanni are supposed to hate politics, foreigners, and just about everything else, but the Vvardenfell Telvanni are apparently more ambitious and adventurous than most. I don't know much about them, but they do hire Western mercenaries, and some even rise to higher ranks. Talk to Telvanni councilors if you want to become a Telvanni retainer."
1,id_7182300462392120168,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"I have your report, and I'll make copies of your notes from Huleeya and the 'Progress of Truth'. Give me time to read and digest all this. In the meantime, I'm promoting you to Journeyman. You're doing good work. And here are 200 drakes. Go out and treat yourself to a new pair of shoes. And go do some jobs for the guilds, or other freelance work, just to keep your cover story current. Or get some training. Then, when you're fit and rested, come back, and I'll have new orders for you."
1,id_13405161733617114,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"I have your report, and I'll make copies of your notes from Huleeya and the 'Progress of Truth'. Give me time to read and digest all this. In the meantime, I'm promoting you to Journeyman. You're doing good work. And here are 200 drakes. Go out and treat yourself to a new pair of shoes. And go do some jobs for the guilds, or other freelance work, just to keep your cover story current. Or get some training. Then, when you're fit and rested, come back, and I'll have new orders for you."
1,id_1629619842882527404,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"If Mehra Milo says I must have a copy of 'Progress of Truth', then I must have one. Go get a copy and bring it back to me. Buy a copy if you can. The 200 drakes I gave you for expenses should cover it. Now get moving."
1,id_22801224281918912297,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"In the rest of the Empire, the Thieves Guild is a more-or-less organized group of local criminal syndicates governing illegal trade in their communities. Here in Morrowind, the Thieves Guild is the newcomer. The established local crime lords are called the Camonna Tong. The Thieves Guild doesn't advertise, partly to avoid the law, and partly to avoid the Camonna Tong, who have sworn to destroy the upstart Thieves Guild. Sugar Lips Habasi over at the South Wall is the local Guild Boss."
1,id_20811492412079275,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"Mage Surane Leoriane is in Caldera, the next town north. Her half-timber-and-stone house sits between the twin towers of the North Gate and the Governor's Hall."
1,id_2492547921215315,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"Mehra Milo is a Temple priestess who works in the libraries at the Hall of Wisdom and Justice. She's a friend, so be careful, and don't get her in trouble. The Temple is suspicious of outlanders, and wouldn't be happy to find Mehra talking with you about religious matters. She'll be easy to spot. Look for the priestess with the copper hair and copper eyes."
1,id_2094519401100125494,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,So. You say Hasphat Antabolis gave you notes to give to me? But you don't actually HAVE the notes? Perhaps... I hesitate to suggest it... you might go get the notes and bring them to me?
1,id_104163541438428395,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"Some Dunmer believe that an orphan and outcast, a youth born on a certain day to uncertain parents, will one day unite all the tribes of the Dunmer, drive out the invaders of Morrowind, and reestablish the ancient laws and customs of the Dark Elven nations. They call this orphan and outcast the 'Nerevarine', and say the Nerevarine will be a reincarnation of the long-dead Dunmer General and First Councilor, Lord Indoril Nerevar."
1,id_22726317182703524416,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"The Camonna Tong is Morrowind's native criminal syndicate. They're tough and ruthless, and have connections in the higher ranks of House Hlaalu. The Camonna Tong competes directly with the Thieves Guild for control of illegal trade, and Camonna Tong will not tolerate competition. Compared with the Camonna Tong, the Thieves Guild is relatively decent and honorable -- certainly less brutal. They don't accept outlanders as members. Forget about it."
