Delf M,Delf F,Helf M,Helf F,Welf M,Welf F,Orc M,Orc F,Khj M,Khj F,Arg M,Arg F,Imp M,Imp F,Nrd M,Nrd F,Brt M,Brt F,Rdg M,Rdg F,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue
,,,,,,,,,,,,,,,,,,,,id_1375580121076525861,,,,,,,Topic,,"Fort Moonmoth is the Imperial Legions garrison southeast of Balmora, just outside of town. General Larrius Varro is the commandant, and Radd Hard-Heart is the Chapter Steward. The Chapter Steward is the fellow to talk to if you were thinking of enlisting. Crulius Pontanian, an enchanter, is the Imperial agent. Between the Imperial Legions and Imperial cult staff, they have about a dozen service providers out there."
,,,,,,,,,,,,,,,,,,,,id_21374127331460425021,,,,,,,Persuasion,,"Frankly, I'm not sure that's something I should talk about, even with you."
,,,,,,,,,,,,,,,,,,,,id_883912377959912404,,,,,,,Persuasion,,"I'm sorry, but that's something I don't feel comfortable talking to you about."
,,,,,,,,,,,,,,,,,,,,id_21924109653260310018,,,,,,,Persuasion,,I don't know if I should talk to you about that.
,,,,,,,,,,,,,,,,,,,,id_6985294889446929,,,,,,,Persuasion,,"We don't like strangers around here, and we don't talk to folks we don't like."
,,,,,,,,,,,,,,,,,,,,id_19585240301021629351,,,,,,,Persuasion,,That's privileged information. I'm sorry.
,,,,,,,,,,,,,,,,,,,,id_4076116871758623028,,,,,,,Persuasion,,"Look, I like you, but not enough to tell you that."
,,,,,,,,,,,,,,,,,,,,id_13242813490111950,,,,,,,Persuasion,,"I'm sorry, but I don't feel comfortable telling you."
,,,,,,,,,,,,,,,,,,,,id_1380984211841210794,,,,,,,Persuasion,,"It's a matter of trust, %PCName. And I don't trust you enough yet."
,,,,,,,,,,,,,,,,,,,,id_104839182973513018,,,,,,,Persuasion,,I don't trust you enough to talk about that.
,,,,,,,,,,,,,,,,,,,,id_2692426071308595328,,,,,,,Persuasion,,"Concerning this, I can only speak to a friend"
,,,,,,,,,,,,,,,,,,,,id_339622516561432629,,,,,,,Persuasion,,Some words should be shared only by friends.
,,,,,,,,,,,,,,,,,,,,id_2132520845246826172,,,,,,,Persuasion,,"When we are better friends, ask again."
,,,,,,,,,,,,,,,,,,,,id_9392135622270730435,,,,,,,Persuasion,,I ask myself... Do I like you enough to tell you about this?
,,,,,,,,,,,,,,,,,,,,id_5735219651219927354,,,,,,,Persuasion,,"If I liked you better, then I might tell you."
,,,,,,,,,,,,,,,,,,,,id_14701251112666318792,,,,,,,Persuasion,,This is not something I would tell the likes of you.
,,,,,,,,,,,,,,,,,,,,id_20339222211923819690,,,,,,,Persuasion,,I'm not telling you that. Anything else?
,,,,,,,,,,,,,,,,,,,,id_14293247482508718076,,,,,,,Persuasion,,Nothing I would tell to you. Get lost.
,,,,,,,,,,,,,,,,,,,,id_824626281811019302,,,,,,,Topic,,"The Guild selects for strength and endurance. Stewards accept only those proficient with long blade, axe, and blunt weapons. Guildsmen must know how to block and how to fight in heavy armor. Guildsmen must also provide for the repair and upkeep of their armor."
,,,,,,,,,,,,,,,,,,,,id_1135122087283866064,,,,,,,Topic,,"Our favored attributes are Personality and Willpower. Our favored skills are Speechcraft, Unarmored, Restoration, Mysticism, Conjuration, Enchant, and Blunt Weapon. To advance a rank, you must have at least one skill -- your highest of our favored skills -- at the required primary skill level for the new rank, and at least two skills at the required favored skill level for the new rank."
,,,,,,,,,,,,,,,,,,,,id_107193086989225800,,,,,,,Topic,,"The Legion selects for endurance, the soldierly virtue, and personality, the citizen's virtue, for service in the Legion is the model for the duties of Imperial citizenship. As a trooper or knight, you must master the long blade, spear, and blunt weapons. You must block whatever blows you can, and take unblocked blows upon your heavy armor. The Legion recruit must also be athletic to evade, maneuver, and charge on the field of battle."
,,,,,,,,,,,,,,,,,,,,id_83172224776130996,,,,,,,Topic,,"The Guild of Mages only accepts candidates of keen intelligence and dominant will. Candidates must exhibit mastery in the great schools of magic: Destruction, Alteration, Illusion, and Mysticism. Candidates must also display practical knowledge of enchantments and alchemical processes."
,,,,,,,,,,,,,,,,,,,,id_27380594163115117,,,,,,,Topic,,"Swift and agile are the Morag Tong. Silent and unseen they move. Illusions they supply to misdirect their prey. Close and sure they strike with shortblade, or distant and secure they strike from afar with accurate missile fire. Light armor protects them from harm, and the acrobatic discipline finds for them the unseen and unlooked-for path. Have you these virtues? Then, perhaps, your oath and service may please the Morag Tong."
,,,,,,,,,,,,,,,,,,,,id_21822175281023014429,,,,,,,Topic,,"House Telvanni seeks candidates of high intelligence and dominant will. We value the arts of magic: Mysticism, Conjuration, Illusion, Alteration, and Destruction. We also expect members to be capable of enchanting items"
,,,,,,,,,,,,,,,,,,,,id_1585629843039518751,,,,,,,Topic,,"The Temple admires those who have the personality to lead others and the will to resist the world's temptations. When it cannot be avoided, we fight with staves and hammers, armored only in our faith. We study Restoration and Alchemy to heal the people and Mysticism to learn more of the divine. We must also study Conjuration to speak with the spirits of our ancestors and protect against those who traffic with the Four Corners."
,,,,,,,,,,,,,,,,,,,,id_1991564472663317568,,,,,,,Topic,,"Thieves must be fast and agile. Being able to move undetected and a knowledge of security are essential to our trade. Most thieves prefer light arms such as daggers, though many use bows or throwing stars. Thieves usually prefer light armor as well, since it is gives some protection, but you can still jump while wearing it."
,,,,,,,,,,,,,,,,,,,,id_2798250039899747,,,,,,,Topic,,"Well, there are two Arvel families. The head of the family, Rovone Arvel lives in Arvel Manor in the Ascadian Isles. Another branch of the family lives in Ald Velothi."
,,,,,,,,,,,,,,,,,,,,id_1423715739133011314,,,,,,,Topic,,"The Temple forbids the worship of the four bad Daedra -- Mehrunes Dagon, Malacath, Molag Bal, and Sheogorath. But it's a big island, and there's a lot of wilderness, with lots of old Daedric ruins just waiting for a new group of worshippers. The Ordinators have their hands full with heretics and dissidents at home. They can't go out chasing Daedra lovers."
,,,,,,,,,,,,,,,,,,,,id_78089826767330390,,,,,,,Topic,,Talk to Trebonius.
,,,,,,,,,,,,,,,,,,,,id_44072507191333341,,,,,,,Topic,,Ranis is right about this one. Telvanni spies are everywhere.
,,,,,,,,,,,,,,,,,,,,id_27666319671180113291,,,,,,,Topic,,How would I know who the Telvanni spy is? What are you suggesting?
,,,,,,,,,,,,,,,,,,,,id_3249931226303674502,,,,,,,Topic,,The Mages Guild is very strict with its admissions rules. We would never accept a Telvanni spy.
,,,,,,,,,,,,,,,,,,,,id_3091115675227713991,,,,,,,Topic,,I don't know of any spies in the Mages Guild.
,,,,,,,,,,,,,,,,,,,,id_2301027678187576723,,,,,,,Topic,,"It's outside the town walls to the southeast, near the shrine."
,,,,,,,,,,,,,,,,,,,,id_11113157842889816765,,,,,,,Topic,,"The Yellow Party of Hlaalu honors and serves Fortune, Trade, and the Empire, and through such distractions they stray away from the narrow paths of duty, gravity, and piety."
,,,,,,,,,,,,,,,,,,,,id_8881308581732623395,,,,,,,Topic,,"The Yellow Party of Hlaalu honors and serves Fortune, Trade, and the Empire, and through such distractions they stray away from the narrow paths of duty, gravity, and piety."
,,,,,,,,,,,,,,,,,,,,id_273886367548520869,,,,,,,Topic,,"The Yellow Party of Hlaalu honors and serves Fortune, Trade, and the Empire, and through such distractions they stray away from the narrow paths of duty, gravity, and piety."
,,,,,,,,,,,,,,,,,,,,id_21716205271871232258,,,,,,,Topic,,"The Yellow Party of Hlaalu honors and serves Fortune, Trade, and the Empire, and through such distractions they stray away from the narrow paths of duty, gravity, and piety."
,,,,,,,,,,,,,,,,,,,,id_10805151672147830470,,,,,,,Topic,,"The Brown Party of Telvanni honors great traditions of arcane mastery of our race, and deserve our respect, but they are careless in observance of Temple teaching, and scornful of discipline, doctrine, and obedience."
,,,,,,,,,,,,,,,,,,,,id_1496523593011613811,,,,,,,Topic,,"The Brown Party of Telvanni honors great traditions of arcane mastery of our race, and deserve our respect, but they are careless in observance of Temple teaching, and scornful of discipline, doctrine, and obedience."
,,,,,,,,,,,,,,,,,,,,id_1434779162745419497,,,,,,,Topic,,"The Brown Party of Telvanni honors great traditions of arcane mastery of our race, and deserve our respect, but they are careless in observance of Temple teaching, and scornful of discipline, doctrine, and obedience."
,,,,,,,,,,,,,,,,,,,,id_126862356320529637,,,,,,,Topic,,"The Brown Party of Telvanni honors great traditions of arcane mastery of our race, and deserve our respect, but they are careless in observance of Temple teaching, and scornful of discipline, doctrine, and obedience."
,,,,,,,,,,,,,,,,,,,,id_2800617611506732080,,,,,,,Topic,,"The Red Party of Redoran preserves the ancient martial traditions of our ancestors, and deserves our thankful respect."
,,,,,,,,,,,,,,,,,,,,id_32085205063169016477,,,,,,,Topic,,"The Red Party of Redoran preserves the ancient martial traditions of our ancestors, and deserves our thankful respect."
,,,,,,,,,,,,,,,,,,,,id_181463052813430358,,,,,,,Topic,,"The Red Party of Redoran preserves the ancient martial traditions of our ancestors, and deserves our thankful respect."
,,,,,,,,,,,,,,,,,,,,id_28825245317495401,,,,,,,Topic,,"The Red Party of Redoran preserves the ancient martial traditions of our ancestors, and deserves our thankful respect."
,,,,,,,,,,,,,,,,,,,,id_2417192011402928490,,,,,,,Topic,,"Dunmer membership in a Great House is a matter of birth and marriage, but Imperial colonists may become retainers of a Great House, or may be adopted into a Great House."
,,,,,,,,,,,,,,,,,,,,id_231156022185821841,,,,,,,Topic,,"Dunmer membership in a Great House is a matter of birth and marriage, but Imperial colonists may become retainers of a Great House, or may be adopted into a Great House."
,,,,,,,,,,,,,,,,,,,,id_49131711683619174,,,,,,,Topic,,"Dunmer membership in a Great House is a matter of birth and marriage, but Imperial colonists may become retainers of a Great House, or may be adopted into a Great House."
,,,,,,,,,,,,,,,,,,,,id_13742319311583627988,,,,,,,Topic,,"Three Great Houses rule Vvardenfell. House Redoran are noble warriors, and strong supporters of the Temple. House Hlaalu are traders and merchant princes, and strong supporters of the Empire. House Telvanni are independent wizard-lords, hostile to the Empire, the Temple, and the other Great Houses."
,,,,,,,,,,,,,,,,,,,,id_30843450992115001,,,,,,,Topic,,"Three Great Houses rule Vvardenfell. House Redoran are noble warriors, and strong supporters of the Temple. House Hlaalu are traders and merchant princes, and strong supporters of the Empire. House Telvanni are independent wizard-lords, hostile to the Empire, the Temple, and the other Great Houses."
,,,,,,,,,,,,,,,,,,,,id_109310311766226967,,,,,,,Topic,,"Three Great Houses rule Vvardenfell. House Redoran are noble warriors, and strong supporters of the Temple. House Hlaalu are traders and merchant princes, and strong supporters of the Empire. House Telvanni are independent wizard-lords, hostile to the Empire, the Temple, and the other Great Houses."
,,,,,,,,,,,,,,,,,,,,id_136441232538718421,,,,,,,Topic,,"The Great Houses traditions derive from ancient Dunmer clan and tribes, but now function as political parties. Dunmer Great House membership is largely a matter of birth and marriage, but Imperial colonists may also become retainers of a Great House, or may be adopted into a Great House."
,,,,,,,,,,,,,,,,,,,,id_22013183132560927302,,,,,,,Topic,,"In modern times Morrowind is ruled by five Great Houses: House Hlaalu, House Redoran, House Telvanni, House Indoril, and House Dres. Three of these Great Houses have territorial interests on Vvardenfell; the other two, Dres and Indoril, are not represented on Vvardenfell. The three Great Houses on Vvardenfell identify themselves by their traditional colors: red for Redoran, yellow for Hlaalu, and brown for Telvanni. Thus, members of House Hlaalu may be referred to collectively as Yellows."
,,,,,,,,,,,,,,,,,,,,id_41521339518920060,,,,,,,Topic,,"Dunmer membership in a Great House is a matter of birth and marriage, but Imperial colonists may become retainers of a Great House, or may be adopted into a Great House."
,,,,,,,,,,,,,,,,,,,,id_2767620422577518310,,,,,,,Topic,,"Great Houses derive from ancient Dunmer clan and tribes, but now function as political parties."
,,,,,,,,,,,,,,,,,,,,id_610237763213918530,,,,,,,Topic,,"Vvardenfell's three Great Houses identify themselves by their traditional colors: red for Redoran, yellow for Hlaalu, and brown for Telvanni. For example, House Hlaalu members are called 'Yellows'."
,,,,,,,,,,,,,,,,,,,,id_2910017295121248096,,,,,,,Topic,,"In modern times Morrowind is ruled by five Great Houses: House Hlaalu, House Redoran, House Telvanni, House Indoril, and House Dres. Three Great Houses, Redoran, Hlaalu, and Telvanni, have territorial interests on Vvardenfell; the other two, Dres and Indoril, are not represented on Vvardenfell."
,,,,,,,,,,,,,,,,,,,,id_294565382158103513,,,,,,,Topic,,"House Indoril and House Dres are also Great Houses of Morrowind, but they have no holdings on Vvardenfell."
,,,,,,,,,,,,,,,,,,,,id_247552725117468035,,,,,,,Topic,,"House Telvanni is an independent association of wizard-lords, equally hostile to the Empire, the Temple, and the other Great Houses of Morrowind."
,,,,,,,,,,,,,,,,,,,,id_2653938493045421043,,,,,,,Topic,,"House Hlaalu, the Great House that strongly supports the Empire, is ruled by traders and merchant princes."
,,,,,,,,,,,,,,,,,,,,id_846912879184703986,,,,,,,Topic,,"Of the three Great Houses that rule Vvardenfell, House Redoran is the aristocratic house of noble warriors, and strong supporters of the Temple."
,,,,,,,,,,,,,,,,,,,,id_3700201372314318916,,,,,,,Topic,,"Morrowind is dominated by five noble Great Houses. Three have holdings on Vvardenfell: House Redoran, House Hlaalu, and House Telvanni."
,,,,,,,,,,,,,,,,,,,,id_150682160323807351,,,,,,,Topic,,"Red Mountain is the heart of Morrowind. There Lord Dagoth Ur dwells, and from Red Mountain he shall come to drive out the foreigners and restore the ancient glories of the Dunmer. Go to him, beneath Red Mountain, kneel before him, and he will show you mercy, and gather you into his household."
,,,,,,,,,,,,,,,,,,,,id_29505232592126310304,,,,,,,Topic,,"Red Mountain is the heart of Morrowind. There Lord Dagoth Ur dwells, and from Red Mountain he shall come to drive out the foreigners and restore the ancient glories of the Dunmer. Leave while you can, or die."
,,,,,,,,,,,,,,,,,,,,id_26287224652504816613,,,,,,,Topic,,"Now that you have killed Dagoth Ur and ended the Blight, the skies over Red Mountain are clear and blue by day, and dark and filled with stars by night."
,,,,,,,,,,,,,,,,,,,,id_3056424846394124630,,,,,,,Topic,,"Red Mountain is the great mountain of fire in the center of Vvardenfell. The outer slopes are steep and rugged, and the crater is deep and filled with burning rock. Beasts and servants of the Devil Dagoth Ur live on Red Mountain. The settled people built a magical barrier called Ghostfence to keep the evils inside. Within the Ghostfence, rain never falls and the sun never shines; the only weather is the red and deadly ash-blight."
,,,,,,,,,,,,,,,,,,,,id_1279917312955323159,,,,,,,Topic,,"Now that you have killed Dagoth Ur and ended the Blight, the skies over Red Mountain are clear and blue by day, and dark and filled with stars by night."
,,,,,,,,,,,,,,,,,,,,id_52452733438830719,,,,,,,Topic,,"Red Mountain is the great volcano in the center of Vvardenfell island. The crater of Red Mountain is called the Dagoth Ur region, where Dagoth Ur and his evil servants dwell. The Tribunal built the Ghostfence around Red Mountain to imprison Dagoth Ur and his servants, and to protect Morrowind from the blight storms that issue from Dagoth Ur's crater."
,,,,,,,,,,,,,,,,,,,,id_17655248672882822060,,,,,,,Topic,,"Now that you have killed Dagoth Ur and ended the Blight, the skies over Red Mountain are clear and blue by day, and dark and filled with stars by night."
,,,,,,,,,,,,,,,,,,,,id_21121146749931000,,,,,,,Topic,,"Red Mountain is the great volcano in the center of Vvardenfell island. The crater of Red Mountain is called the Dagoth Ur region, where Dagoth Ur and his evil servants dwell. The Tribunal built the Ghostfence around Red Mountain to imprison Dagoth Ur and his servants, and to protect Morrowind from the blight storms that issue from Dagoth Ur's crater."
,,,,,,,,,,,,,,,,,,,,id_16925272031290302,,,,,,,Topic,,"Now that you have killed Dagoth Ur and ended the Blight, the skies over Red Mountain are clear and blue by day, and dark and filled with stars by night."
,,,,,,,,,,,,,,,,,,,,id_17654149322513431494,,,,,,,Topic,,Ghostgate is the only way through the Ghostfence and into Red Mountain. But no one sane would go there. Certain death.
,,,,,,,,,,,,,,,,,,,,id_23654283891935721640,,,,,,,Topic,,Red Mountain is the great volcano in the center of Vvardenfell island.
,,,,,,,,,,,,,,,,,,,,id_2158515752877617092,,,,,,,Topic,,"The crater of Red Mountain is called the Dagoth Ur region, where Dagoth Ur and his evil servants dwell."
,,,,,,,,,,,,,,,,,,,,id_7070127581556411840,,,,,,,Topic,,The Tribunal built the Ghostfence around Red Mountain to imprison Dagoth Ur and his servants.
,,,,,,,,,,,,,,,,,,,,id_14114299002811316374,,,,,,,Topic,,"Red Mountain is the great volcano in the center of Vvardenfell island. To reach Red Mountain, follow Foyada Mamaea from the old Dwemer bridge near Fort Moonmoth to Ghostgate."
,,,,,,,,,,,,,,,,,,,,id_20442283151632821171,,,,,,,Topic,,"Red Mountain is the great volcano in the center of Vvardenfell island. To reach Red Mountain, follow Foyada Mamaea from the old Dwemer bridge near Fort Moonmoth to Ghostgate."
,,,,,,,,,,,,,,,,,,,,id_27144119073219011744,,,,,,,Topic,,"Now that you have killed Dagoth Ur and ended the Blight, the skies over Red Mountain are clear and blue by day, and dark and filled with stars by night."
,,,,,,,,,,,,,,,,,,,,id_4371325022824424232,,,,,,,Topic,,"The dominant feature of Vvardenfell, Red Mountain is a vast volcano in the center of Vvardenfell. The outer slopes are steep and rugged, and the crater is deep and dotted with surface lava. The Ghostfence, a magical barrier which blocks travel as well as seals in the harmful, disease-laden weather called 'blight,' rings the volcano's outer slopes, and is broken only at Ghostgate. Within the Ghostfence, rain never falls and the sun never shines; the only weather is the red and deadly ash-blight."
,,,,,,,,,,,,,,,,,,,,id_26697146411173217957,,,,,,,Topic,,"I think he lives by the river, on the east side of town."
,,,,,,,,,,,,,,,,,,,,id_173965674313098995,,,,,,,Topic,,"He lives in town somewhere. Look around, you lazy fetcher."
,,,,,,,,,,,,,,,,,,,,id_797113916579313302,,,,,,,Topic,,"I've heard of them. They're holed up in Mannammu. Go south out of town, and a bit to the east. You'll see a little landbridge across the water. Leads right to it. Take care in there, though. There are six or seven of those fetchers, and they don't take kindly to visitors."
,,,,,,,,,,,,,,,,,,,,id_20854270293064228509,,,,,,,Topic,,I know who you're talking about. Look in Mannammu.
,,,,,,,,,,,,,,,,,,,,id_8888286971918311942,,,,,,,Topic,,I'm not sure I want to talk to you about that.
,,,,,,,,,,,,,,,,,,,,id_3037530792906331490,,,,,,,Topic,,"Miner Arobar is currently in his rooms. Go through the door to the guard quarters, then through the next door and turn right. Miner's rooms are on the left."
,,,,,,,,,,,,,,,,,,,,id_1148732509113613833,,,,,,,Topic,,Go through the door to the dining area. Then take a right and go through the door. Miner's rooms are on the left.
,,,,,,,,,,,,,,,,,,,,id_27655232541901332649,,,,,,,Topic,,Go down the hall and through the door. Miner's rooms are on the left.
,,,,,,,,,,,,,,,,,,,,id_26694687336219174,,,,,,,Topic,,That's none of your business.
,,,,,,,,,,,,,,,,,,,,id_220782828307298530,,,,,,,Topic,,That's none of your business.
,,,,,,,,,,,,,,,,,,,,id_30030324941822420561,,,,,,,Topic,,That's none of your business.
,,,,,,,,,,,,,,,,,,,,id_407917276766621376,,,,,,,Topic,,That's none of your business.
,,,,,,,,,,,,,,,,,,,,id_14914189052416724562,,,,,,,Topic,,%Name heard that Neloth has Miner Arobar's daughter locked up in Tel Naga.
,,,,,,,,,,,,,,,,,,,,id_2201931691700823354,,,,,,,Topic,,I heard that Master Neloth has some influence over Miner Arobar.
,,,,,,,,,,,,,,,,,,,,id_22936188801335120526,,,,,,,Topic,,The politics of House Redoran are not my concern.
,,,,,,,,,,,,,,,,,,,,id_1352957291199214481,,,,,,,Topic,,I've heard a rumor that Nartise Arobar is being held hostage by one of the Telvanni.
,,,,,,,,,,,,,,,,,,,,id_168041392056418203,,,,,,,Topic,,I've heard a rumor that Nartise Arobar is being held hostage by one of the Telvanni.
,,,,,,,,,,,,,,,,,,,,id_11420239501058427491,,,,,,,Topic,,"Go through the door opposite the entrance, then up the stairs and to the left."
,,,,,,,,,,,,,,,,,,,,id_115411112107706999,,,,,,,Topic,,Go under the stairs and up the ramp to the second level. Head southeast and go through the door.
,,,,,,,,,,,,,,,,,,,,id_2068060782657523182,,,,,,,Topic,,You're in the wrong place if you want to see him. Get out of here before I get suspicious.
,,,,,,,,,,,,,,,,,,,,id_1554361403151928724,,,,,,,Topic,,He is right over there.
,,,,,,,,,,,,,,,,,,,,id_27129262031571931339,,,,,,,Topic,,Talk to Nileno Dorvayn at the Hlaalu Council Manor. She had some kind of contract on the murderer.
,,,,,,,,,,,,,,,,,,,,id_3199130768269479913,,,,,,,Topic,,Talk to Nileno Dorvayn at the Hlaalu Council Manor. She had some kind of contract on the murderer.
,,,,,,,,,,,,,,,,,,,,id_6694166491541132554,,,,,,,Topic,,"Why not ask Ralen Hlaalo's servant, Uryne Nirith. She's probably still in Hlaalo Manor. I don't think she has anywhere else to go."
,,,,,,,,,,,,,,,,,,,,id_1692618386423429423,,,,,,,Topic,,I heard that a red-haired Dunmer was seen leaving Hlaalo Manor the day that Ralen Hlaalo was murdered.
,,,,,,,,,,,,,,,,,,,,id_635327493102045032,,,,,,,Topic,,I have heard only false rumors. Nine-Toes cannot be the murderer.
,,,,,,,,,,,,,,,,,,,,id_1457720140491219752,,,,,,,Topic,,I heard that Nine-Toes the Argonian killed him.
,,,,,,,,,,,,,,,,,,,,id_2042788081460425757,,,,,,,Topic,,%Name has heard nothing of the murder. %Name minds %Name's business.
,,,,,,,,,,,,,,,,,,,,id_3009818541399925895,,,,,,,Topic,,"Yes, it's just terrible."
,,,,,,,,,,,,,,,,,,,,id_1042217498175746911,,,,,,,Topic,,I heard an Argonian murdered Ralen Hlaalo.
,,,,,,,,,,,,,,,,,,,,id_63442499816874408,,,,,,,Topic,,"Hlaalo Manor is on the northwest side of town. Just head southwest from the Temple, go up the first steps you see, then look to your left. Though I don't know why you'd want to go there after what's happened."
,,,,,,,,,,,,,,,,,,,,id_2980820873310971254,,,,,,,Topic,,Who?
,,,,,,,,,,,,,,,,,,,,id_2909521669412311605,,,,,,,Topic,,His shop is on the southeast side of the plaza.
,,,,,,,,,,,,,,,,,,,,id_8099158541905817591,,,,,,,Topic,,His shop is in the Plaza here in the Foreign Quarter.
,,,,,,,,,,,,,,,,,,,,id_1319364376321310,,,,,,,Topic,,You'll find his shop in the Plaza of the Foreign Quarter.
,,,,,,,,,,,,,,,,,,,,id_229821681742524901,,,,,,,Topic,,"Yes, we both belong to House Hlaalu. Are you here to discuss business?"
,,,,,,,,,,,,,,,,,,,,id_3107626595270308829,,,,,,,Topic,,"If you wish to join my House, speak with Nileno Dorvayn at the Hlaalu Council Manor."
,,,,,,,,,,,,,,,,,,,,id_145603752159487505,,,,,,,Topic,,"House Hlaalu has always been loyal to the Emperor. We welcome Imperial law and the legions, and the trade they bring. We still respect the old Dunmer ways, the ancestors, the Temple, and the noble houses. But times change, and we change with the times. We can live in harmony with the other races. And share in the prosperity of the Empire."
,,,,,,,,,,,,,,,,,,,,id_20376130592873026600,,,,,,,Topic,,"If you wish to learn more of my House, go to Balmora."
,,,,,,,,,,,,,,,,,,,,id_166012938575166710,,,,,,,Topic,,"House Hlaalu is the only Great House that knows how to do business with the Empire. They are more tolerant of foreigners like myself and more willing to do business. They're not paranoid and insular like the Telvanni, nor do they try and covert you to the Tribunal Temple like House Redoran."
,,,,,,,,,,,,,,,,,,,,id_4463109422629413947,,,,,,,Topic,,"House Hlaalu hopes to live in peace and harmony with the other races, and share in the growth and prosperity of the Empire."
,,,,,,,,,,,,,,,,,,,,id_30039168872938027350,,,,,,,Topic,,"House Hlaalu still respects the old Dunmer ways, the ancestors, the Temple, and the noble houses. But times change, and the Empire changes with the times."
,,,,,,,,,,,,,,,,,,,,id_1288914115230518969,,,,,,,Topic,,"House Hlaalu has always been loyal to the Emperor and the Empire. Hlaalu welcomes Imperial law and the Legions, and freedom of trade and religion."
,,,,,,,,,,,,,,,,,,,,id_70741606358547098,,,,,,,Topic,,"House Hlaalu is one of the three Dunmer Great Houses with holdings on Vvardenfell. House Hlaalu has always been loyal to the Emperor and the Empire. Hlaalu welcomes Imperial law and the Legions, and freedom of trade and religion. We still respect the old Dunmer ways, the ancestors, the Temple, and the noble houses. But times change, and the Empire changes with the times. House Hlaalu hopes to live in peace and harmony with the other races, and share in the growth and prosperity of the Empire."
,,,,,,,,,,,,,,,,,,,,id_3052116393151516323,,,,,,,Topic,,"House Hlaalu is one of the three Dunmer Great Houses with holdings on Vvardenfell. House Hlaalu has always been loyal to the Emperor and the Empire. Hlaalu welcomes Imperial law and the Legions, and freedom of trade and religion. We still respect the old Dunmer ways, the ancestors, the Temple, and the noble houses. But times change, and the Empire changes with the times. House Hlaalu hopes to live in peace and harmony with the other races, and share in the growth and prosperity of the Empire."
,,,,,,,,,,,,,,,,,,,,id_8493302551179431569,,,,,,,Topic,,"House Hlaalu is one of the three Dunmer Great Houses with holdings on Vvardenfell. House Hlaalu has always been loyal to the Emperor and the Empire. Hlaalu welcomes Imperial law and the Legions, and freedom of trade and religion. We still respect the old Dunmer ways, the ancestors, the Temple, and the noble houses. But times change, and the Empire changes with the times. House Hlaalu hopes to live in peace and harmony with the other races, and share in the growth and prosperity of the Empire."
,,,,,,,,,,,,,,,,,,,,id_21111159941028231300,,,,,,,Topic,,"House Hlaalu, the Great House that strongly supports the Empire, is ruled by traders and merchant princes."
,,,,,,,,,,,,,,,,,,,,id_2464859681687830342,,,,,,,Topic,,"House Hlaalu has always been loyal to the Emperor and the Empire. Hlaalu welcomes Imperial law and the Legions, and freedom of trade and religion."
,,,,,,,,,,,,,,,,,,,,id_1211322416980232400,,,,,,,Topic,,House Hlaalu is one of the three Dunmer Great Houses with holdings on Vvardenfell.
,,,,,,,,,,,,,,,,,,,,id_5648240271138916558,,,,,,,Topic,,We have adopted the name 'Dissident priests'. We are not ashamed of our disputes with the Temple's hierarchy.
,,,,,,,,,,,,,,,,,,,,id_276183227581616893,,,,,,,Topic,,"Ald Daedroth is an abandoned Daedric site on an island north along the coast, in the straits between Vvardenfell and Sheogorad island. I say 'abandoned', but I've heard worshippers have rededicated the old temple there. And I also heard the Ordinators were hiring a ship and planning to burn them out. The island is out of sight of the mainland, and not easy to find."
,,,,,,,,,,,,,,,,,,,,id_2484023613165571715,,,,,,,Topic,,"Ald Daedroth is a very impressive Daedric ruin in the Sheogorad region of northeast Vvardenfell. The site itself is on a small island between Vvardenfell and Sheogorad island to the north. Tel Mora is the closest settlement. From there you'll have to fly or water-walk; Ald Daedroth is long abandoned, and there's no boat service."
,,,,,,,,,,,,,,,,,,,,id_1519811956773023887,,,,,,,Topic,,You have completed the Pilgrimages of the Seven Graces.
,,,,,,,,,,,,,,,,,,,,id_31232196492080230716,,,,,,,Topic,,Oh? You have already finished these Pilgrimages? The Temple must be your true calling. I admire your dedication.
,,,,,,,,,,,,,,,,,,,,id_865231401234484357,,,,,,,Topic,,"Yes, you have finished the Pilgrimages of the Seven Graces. I commend you for this. You are now ready for more challenging duties and advancement."
,,,,,,,,,,,,,,,,,,,,id_11300140492729029260,,,,,,,Topic,,"Yes, you have finished the Pilgrimages of the Seven Graces. I commend you for this. You are now ready for more challenging duties."
,,,,,,,,,,,,,,,,,,,,id_1488680881899826057,,,,,,,Topic,,"You have been given a copy of 'The Pilgrim's Path.' Simply follow the directions in that book to each shrine. When you have visited all these shrines, speak with me again."
,,,,,,,,,,,,,,,,,,,,id_35207929259296856,,,,,,,Topic,,"Take this book, 'The Pilgrim's Path.' It describes where the pilgrimage sites are. After you have completed these pilgrimages, speak with me again. The pilgrimage to Ghostgate is the most difficult, but if you have already come this far, the rest should be no trouble for you. You should start by visiting the Ghostgate shrine just north of the gate while you're here."
,,,,,,,,,,,,,,,,,,,,id_19683932309994734,,,,,,,Topic,,"Take this book, 'The Pilgrim's Path.' It describes where the pilgrimage sites are. After you have completed these pilgrimages, speak with me again. I should warn you that while most of these are easy, the pilgrimages of Ghostgate and the Ruddy Man are more difficult. You may wish to do those last."
,,,,,,,,,,,,,,,,,,,,id_1864757021296724248,,,,,,,Topic,,"It is customary for every member of the Temple to do the Pilgrimages of the Seven Graces. If you want to learn more, read 'The Pilgrim's Path.'"
